teid,branch_id,ercotDampsseId,from_bus,to_bus,ckt,default_status,default_status_source,in_service_date,retirement_date,DeviceType,match_status,in_service_date_source,retirement_date_source,dates_review_flag,status_review_flag,dampsse_default_status,dampsse_pct_inservice,implied_default_status,pct_closed
415252,60010306.0,340.0,REDLAKES_8,OBERON_8,1,Closed,dampsse_inservice,2019-11-22 19:11:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
614469,60012914.0,11358.0,DBLCREEK_8,HUTTOSS1_8,1,Closed,dampsse_inservice,2023-12-27 10:50:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9993,Closed,1.0
771950,60099695.0,12750.0,L_RIOLAG8_1Y,SHAW_SLR_8,1,Open,dampsse_inservice,2025-10-24 00:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Open,0.0881,Closed,0.7
706448,60093109.0,11969.0,GREENCK,MOUNTARY8,1,Closed,dampsse_inservice,2024-10-18 08:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8921,Closed,1.0
367237,60010189.0,8418.0,TRICRN1_5,WATMLL_W5,11,Closed,dampsse_inservice,2018-10-03 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.7287,Closed,0.769
75959,60003418.0,7107.0,MINING_POI_9,BENTON16TP_9,16,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9973,Closed,1.0
1882,60008061.0,10233.0,RIST2A,CROSSPLA2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
870705,60115061.0,3686.0,L_HENNE_8_1Y,L_HUECSP8_1Y,1,Closed,dampsse_inservice,2026-05-08 14:02:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,energization_outage,default,ok,clear_majority,Closed,0.8886,Closed,1.0
746819,60096343.0,12517.0,BADGER_5,BELL_E_5,1,Open,dampsse_inservice,2025-12-05 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Open,0.4703,Open,0.471
890,60009019.0,2331.0,HSKL2A,JOSSELLE2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9905,Closed,1.0
4628,60000817.0,4968.0,L_MCNEIL8_1Y,L_SPICEW8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
117,60006225.0,5668.0,COPPELL,MOUND,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
2307,60000138.0,1550.0,JORDAN,WHTBORSE_P8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
604368,60012930.0,1780.0,FAIRGNDS_8,CONSAVVY_8,1,Closed,dampsse_inservice,2022-12-09 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
5344,60001409.0,8195.0,L_CTECBU9_1Y,L_BLUFFT9_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
573046,60012173.0,2005.0,L_HUNT__8_1Y,L_MOUNHO8_1Y,1,Closed,dampsse_inservice,2022-06-24 12:12:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9945,Closed,1.0
625588,60012950.0,11380.0,PENUMBRA7A,AVOGADRO7A,1,Closed,dampsse_inservice,2024-02-10 10:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1419,60001721.0,9704.0,VAN_AL_E_8,WHTMND_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4632,60002975.0,5204.0,ALBERTARDSB8,VALVERDESUB8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1911,60006138.0,5625.0,MECPLNVW,SNTXTAP2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9981,Closed,1.0
97782,60009277.0,187.0,L_CASTIL8_1Y,L_LCRANE8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,evidence_dropped_wrong_device,clear_majority,Closed,0.9905,Closed,1.0
667341,60002055.0,11593.0,ROLLHL2_T8,TRWDRLHL1_8,1,Closed,dampsse_inservice,2023-12-15 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.6612,Closed,0.722
939,60000850.0,6408.0,HILLBORO1_9,ABBOTT1_9,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9953,Closed,1.0
4635,60009152.0,3588.0,L_GARWOO9_1Y,EL_CAMPO2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4636,60001626.0,9573.0,L_BLUEBO8_1Y,L_BASTWE8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9973,Closed,1.0
261279,60007946.0,846.0,OLINGER,WYLIESW,3,Closed,dampsse_inservice,2016-06-10 09:42:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
521610,60012000.0,10316.0,CROSBY_B138A,PLACID_X86B8,86,Closed,dampsse_inservice,2021-10-06 21:17:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9994,Closed,1.0
816,60002487.0,1985.0,TAWAKRC_T8,ENTERPRI_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9993,Closed,1.0
1360,60000655.0,4890.0,STRYKER_8,TROUPSS_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9977,Closed,1.0
709641,60092131.0,12015.0,GREYWELL_8,AZALEA_8,1,Closed,dampsse_inservice,2024-12-16 11:34:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.846,Closed,0.95
2751,60000194.0,1519.0,FARRAR,BEARGRASS,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
869103,60112860.0,14299.0,TIMBERLINE_8,LAKVWNODE_8,3,Open,dampsse_inservice,2026-07-15 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,mixed,Open,0.0,Closed,0.5
5003,60006799.0,7445.0,HOOD8,PORTROYAL,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
126603,60007086.0,9183.0,MIGUEL8,CROSSSUB8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1087,60006839.0,7450.0,TELVEW26T2_8,QUAIL__T26_8,SR,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
750,60000026.0,1293.0,ELM_MOTT__8,THOUSE_T__8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
530986,60011865.0,9781.0,EXNMEANS_8,LANDFILL_T8,1,Closed,dampsse_inservice,2021-11-17 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
47633,60004831.0,537.0,GERTIE09TP_8,FRYRD_09TP_8,09,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9424,Closed,1.0
850702,60103880.0,13160.0,JARITACRKSB9,SNMIGUELTAP9,1,Open,dampsse_inservice,2026-03-19 10:43:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Open,0.3933,Open,0.25
5405,60001780.0,9642.0,WILLOWCK_5,HENDRCH_5,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
310212,60005608.0,3908.0,CHOATESUB9,KENEDYSUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
361578,60009508.0,4711.0,SHER_NW_8,STONCRK_8,2,Closed,dampsse_inservice,2018-07-18 08:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9999,Closed,1.0
4762,60005643.0,3862.0,PINHUR_S81_8,KLUGE___81B8,81,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9883,Closed,0.95
429499,60011582.0,9.0,RIVERTON_8,ALCATRAZ_8,1,Closed,dampsse_inservice,2020-12-11 16:29:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9768,Closed,1.0
4709,60000951.0,6354.0,HILLTOP9,WTHFORDE_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.996,Closed,1.0
371996,60009815.0,3068.0,TNGMSBKOPC1,TNGEMSBOKM1,1,Closed,dampsse_inservice,2018-11-05 19:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
381704,60009784.0,3211.0,KERENS_8,POWELL1_8,1,Closed,dampsse_inservice,2019-05-03 19:44:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9981,Closed,1.0
4710,60000701.0,4899.0,EGLFD1T_8,EGLFD1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9678,Closed,1.0
698511,60090591.0,11831.0,EDDY1_8,BRONZEAGE_8,2,Closed,dampsse_inservice,2024-06-11 07:58:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9986,Closed,1.0
748007,60096333.0,12507.0,OLYMPSW_8,KERENS_8,1,Closed,dampsse_inservice,2025-05-04 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9314,Closed,1.0
663572,60077623.0,11519.0,CMPTON2_8,WALLST1_8,1,Closed,dampsse_inservice,2023-11-17 12:35:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
282179,60001468.0,8257.0,L_BOERNE8_1Y,L_WELFAR8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9824,Closed,0.95
729044,60095249.0,12271.0,INDUSTRIAL_8,PEPPERCRK_8,1,Closed,dampsse_inservice,2024-12-19 16:22:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8078,Closed,0.833
28779,60001892.0,9953.0,L_BENEDU8_1Y,MIDKIFF_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
436543,60010840.0,10932.0,DENTSW,WALSW_RC,1,Closed,dampsse_inservice,2020-03-06 15:21:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
592474,60002157.0,1743.0,MIDLNDE_8,GODDARD_8,1,Closed,dampsse_inservice,2022-12-09 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,no_pto_data,Closed,1.0,,
489178,60011705.0,5638.0,LP_WADSWRTH3,LP_DUNBAR3,1,Closed,dampsse_inservice,2021-05-29 12:58:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9845,Closed,0.95
2102,60001752.0,9587.0,ARGYLE1_8,HIGHL_W_P8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9912,Closed,1.0
422044,60010129.0,9011.0,SLTCRKSW,SALTCREEK,2,Closed,dampsse_inservice,2020-03-12 11:26:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
489762,60011694.0,5532.0,LP_OLIVER3,LP_CHALKER3,1,Closed,dampsse_inservice,2021-05-30 08:26:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,0.95
701932,60091724.0,11861.0,CROSBY_B138A,HLY_8,01,Closed,dampsse_inservice,2024-08-20 06:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9494,Closed,1.0
289894,60001756.0,9764.0,L_RICEBI8_1Y,L_NADA8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
358115,60009842.0,7014.0,MILLER_X88B8,BAYTWN__B138,88,Closed,dampsse_inservice,2018-04-28 00:26:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9765,Closed,1.0
4715,60002667.0,3682.0,AUSRNCH2_8,PL_COMM1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
101777,60009572.0,2147.0,COMAL_ST,OLMOS,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9756,Closed,1.0
4716,60007397.0,10445.0,CARNCAHUASB9,PALACTIETAP9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8204,Closed,1.0
2140,60010859.0,9763.0,DOLRHIDE_8,UNOCALDH_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
712896,60094248.0,12023.0,EBELLSLR_5,EASTBELL_5,1,Closed,dampsse_inservice,2024-11-06 10:20:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8697,Closed,1.0
775406,60103488.0,12924.0,V4_TAP,PALO_ALT,1,Open,dampsse_inservice,2026-03-05 12:43:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,multiple_confirmed_energization_events,clear_majority,Open,0.2506,Open,0.125
754052,,,,,,,,1990-01-01,2099-12-31,,unmatched,default,default,,,,,,
1804,60002091.0,276.0,KILL1_8,KILLPARKT_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9429,Closed,0.9
374029,60009844.0,10140.0,DALTON_X86B8,CITIES_X86T8,86,Closed,dampsse_inservice,2018-11-12 13:17:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9959,Closed,1.0
582,60001611.0,8309.0,L_ESPERA8_1Y,FAIRRA,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
249,60002500.0,3401.0,WINKSS_9,NORTHWRD_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
410847,60010317.0,3070.0,TNIH20____1,TNELMST____1,1,Closed,dampsse_inservice,2019-11-20 12:46:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
578692,60012489.0,6835.0,POESTA2A,BEEVLLE2A,1,Closed,dampsse_inservice,2023-12-11 13:52:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4719,60004602.0,11021.0,POLK____B138,E_SIDE__B138,91,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9245,Closed,0.947
1362,60000657.0,4701.0,TYLERGND_8,WHITEHSE_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9997,Closed,1.0
1267,60000617.0,4692.0,KLEBRG1T_8,SSWWT2T_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8821,Closed,0.95
390,60001006.0,6558.0,L_PIPECR8_1Y,L_MEDILA8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9749,Closed,1.0
27310,60002174.0,362.0,GLASSCNTYN_8,FORSANTA_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9997,Closed,1.0
1421,60011520.0,9670.0,MELSSA_P8,ANNASE_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
2161,60001908.0,7.0,HEMPHILL1_8,MISLTOE3_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4722,60002170.0,361.0,DRUMRIGT_8,FORSANTA_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4215,60007383.0,10395.0,DWUSSWW,MCCREE9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9435,Closed,1.0
2278,60005195.0,2186.0,POLKAVE4B,HALL_ACR4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
325207,60008518.0,10931.0,POMELO7A,DELSOL7A,1,Closed,dampsse_inservice,2023-11-18 18:20:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9934,Closed,1.0
760521,60098246.0,12568.0,STOUTSCRK_8,PINEFRST_5,1,Closed,dampsse_inservice,2025-06-05 08:58:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9149,Closed,1.0
764,60000053.0,1448.0,WATAGAN_T8,WATAGA2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9856,Closed,1.0
585317,60012498.0,9790.0,WDGWD1_T8,ROSEMNT1_8,1,Closed,dampsse_inservice,2022-12-12 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.8408,Closed,0.8
857496,60103885.0,13137.0,SPOCK138,CRUCIS,2,Open,dampsse_inservice,2026-04-28 14:28:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Open,0.0,Open,0.25
329033,60009865.0,5873.0,MARINE_X48B8,VLASCO__B138,48,Closed,dampsse_inservice,2017-04-21 16:15:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9989,Closed,1.0
408078,60009457.0,9965.0,BLACKRVR_8,CULBERSONT_8,1,Closed,dampsse_inservice,2019-06-12 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4725,60001879.0,9789.0,BENBRK_B_8,BENBRKSUB2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9973,Closed,1.0
363194,60009510.0,4709.0,STONCRK_8,PAYNE1_8,2,Closed,dampsse_inservice,2018-11-30 09:46:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,multiple_confirmed_energization_events,clear_majority,Closed,0.9511,Closed,1.0
580824,60012238.0,3122.0,BYRDR_ES_8,TNSWEENY__1,1,Closed,dampsse_inservice,2022-07-11 10:03:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9945,Closed,1.0
371515,60009424.0,61.0,WELLINGTON,BLUEDOVE_P8,1,Closed,dampsse_inservice,2018-10-24 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
305,60003411.0,7003.0,PORTROYAL,BUNKER,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
850615,60103193.0,13158.0,LAMARQ__B138,TIKIS_93TP_8,93,Open,dampsse_inservice,2026-05-14 14:23:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Open,0.3591,Open,0.0
4726,60001670.0,9694.0,L_PINECR8_1Y,L_WIPOPA8_2Y,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
443531,60000723.0,4902.0,L_WINCHE8_1Y,L_SMITHV8_1Y,1,Closed,dampsse_inservice,2020-04-22 10:50:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9957,Closed,1.0
546966,60011871.0,2048.0,FLINTST_9,BEACNHLL_9,2,Closed,dampsse_inservice,2022-01-28 16:44:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1688,60001254.0,6660.0,ENET3_8,MDLTM3_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9612,Closed,0.95
374372,60009857.0,8468.0,CELWST_X94B8,BAYWAY__B138,94,Closed,dampsse_inservice,2019-02-13 01:03:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
102,60005689.0,3918.0,BENHUR,KOSSESWCH,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9784,Closed,0.95
416329,60010511.0,9000.0,TAHOKAW_5,SAGEDRAW,1,Closed,dampsse_inservice,2019-12-04 19:50:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9923,Closed,1.0
343578,60009281.0,3521.0,L_BALCRE8_1Y,L_BARETA8_1Y,1,Closed,dampsse_inservice,2018-01-24 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9752,Closed,0.95
127,60002906.0,3810.0,ADICKS_C09_8,CAMBEL09TP_8,09,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9731,Closed,1.0
2371,60001207.0,6623.0,LKMT2T_8,LKMT2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
4729,60001705.0,9726.0,ELMONT_P8,ANNASW_8,1,Closed,dampsse_inservice,2021-05-05 10:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9995,Closed,1.0
5292,60006988.0,8845.0,ROCKETTSW,INDIA1_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
657877,60088859.0,11526.0,PEBBLCRK_8,LOOP9_8,1,Closed,dampsse_inservice,2024-01-15 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9494,Closed,1.0
203,60002304.0,1992.0,MIDLGULF_9,MIDBASIN_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
603399,60092035.0,11992.0,FILESSLR_5,FORTSMITH_5,1,Closed,dampsse_inservice,2023-02-16 16:25:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,energization_outage,default,ok,no_pto_data,Closed,1.0,,
422333,60011000.0,10969.0,JONCRK__B345,DOW____POI_5,27,Closed,dampsse_inservice,2020-02-04 10:15:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
602511,60012917.0,1581.0,LAKE_CRK1_8,COWBAYOU_8,1,Closed,dampsse_inservice,2022-12-16 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4792,60006868.0,7539.0,RAYBURN9,SCHROEDERSB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9977,Closed,1.0
619463,60012667.0,255.0,LEONSW_8,MTNBRANCH_8,1,Closed,dampsse_inservice,2023-03-08 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4793,60004913.0,690.0,TNTERMINAL0,TNBAYVIEW_0,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9843,Closed,1.0
489990,60011988.0,2087.0,LP_YELHOU_E7,FOLSMPT_5,2,Closed,dampsse_inservice,2021-05-16 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4794,60006064.0,5587.0,MATHISSUB9,OLMOSSUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1622,60001505.0,8295.0,WLEVEE_W8,ELEVEE_W8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4796,60009746.0,5200.0,B_DAVIS4A,AIRLINE4A,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
