teid,branch_id,branch_name,op_eqcode,device_type,from_name,to_name,ckt,other_branch_ids_sharing_teid,other_branch_names_sharing_teid
280253,60084127,LPCCS_UCXFMR11,LPCCS_UCXFMR11,Transformer,,,1,60010696,LPCCS_MR11
280253,60010696,LPCCS_MR11,LPCCS_MR11,Transformer,LPCCS_CT11,LPCCS_1_5,1,60084127,LPCCS_UCXFMR11
280254,60084398,MDANP_UCXFMR2_H,MDANP_UCXFMR2_H,Transformer,,,2,60110765,MDANP_FMR2
280254,60110765,MDANP_FMR2,MDANP_FMR2,Transformer,MDLTHELP_S5,MDANP_CT2,2,60084398,MDANP_UCXFMR2_H
280256,60081123,CPSES_UXFMR2B,CPSES_UXFMR2B,Transformer,,,2,60110753,CPSES_MR2B
280256,60110753,CPSES_MR2B,CPSES_MR2B,Transformer,COMCHPKW_5,CPSES_UNIT2,2,60081123,CPSES_UXFMR2B
280262,60081599,DIB_MT1,DIB_MT1,Transformer,DIB_DIB_G3,DS_BAT__138A,G1,60111414,DIB_MT2H
280262,60111414,DIB_MT2H,DIB_MT2H,Transformer,DIABOX_POI_8,DIB_DIB_G3,G1,60081599,DIB_MT1
280266,60112133,PC_SOUTH_P3T2,PC_SOUTH_P3T2,Transformer,PC_SOUTH_2_5,PC_PANTHER32,3,60006643,PC_SOUTH_PC3_T2
280266,60006643,PC_SOUTH_PC3_T2,PC_SOUTH_PC3_T2,Transformer,PC__PANTHER3,PC_SOUTH_2_5,3,60112133,PC_SOUTH_P3T2
280267,60088358,WAP_WAPMT2_,WAP_WAPMT2_,Transformer,W_A_P___138A,WAP_WAP_G2,G1,60111614,WAP_MT2
280267,60111614,WAP_MT2,WAP_MT2,Transformer,GENWAP2_02_8,WAP_WAP_G2,G1,60088358,WAP_WAPMT2_
280269,60087855,THW_THWXT3F,THW_THWXT3F,Transformer,49139_STAR,T_H_W___138E,G1,60111595,THW_XT3F
280269,60111595,THW_XT3F,THW_XT3F,Transformer,49139_STAR,GENTHW3X03_8,G1,60087855,THW_THWXT3F
280280,60085321,OECCS_CT22,OECCS_CT22,Transformer,,,4,60112104,OECCS_2TFB
280280,60112104,OECCS_2TFB,OECCS_2TFB,Transformer,OECCS_CT22,OECCS_2_5,4,60085321,OECCS_CT22
280282,60110638,SPNCER_FMR5,SPNCER_FMR5,Transformer,SPNCRGEN69,SPNC_SPNCE_5,1,60087476,SPNCER_GSUXFMR5
280282,60087476,SPNCER_GSUXFMR5,SPNCER_GSUXFMR5,Transformer,,,1,60110638,SPNCER_FMR5
280283,60084400,MDANP_UCXFMR4_H,MDANP_UCXFMR4_H,Transformer,,,4,60110768,MDANP_FMR4
280283,60110768,MDANP_FMR4,MDANP_FMR4,Transformer,MDLTHELP_N5,MDANP_CT4,4,60084400,MDANP_UCXFMR4_H
280291,60088359,WAP_WAPMT3_,WAP_WAPMT3_,Transformer,W_A_P___138A,WAP_WAP_G3,G1,60111612,WAP_MT3
280291,60111612,WAP_MT3,WAP_MT3,Transformer,GENWAP3_03_8,WAP_WAP_G3,G1,60088359,WAP_WAPMT3_
280293,60110727,TNSKA_FMR2,TNSKA_FMR2,Transformer,TENASKA_8,TNSKA_GT2,1,60087925,TNSKA_UXFMR2
280293,60087925,TNSKA_UXFMR2,TNSKA_UXFMR2,Transformer,,,1,60110727,TNSKA_FMR2
280295,60082700,GRSES_UXFMR2,GRSES_UXFMR2,Transformer,,,1,60110707,GRSES_FMR2
280295,60110707,GRSES_FMR2,GRSES_FMR2,Transformer,GRHAMSES1_5,GRSES_UNIT2,1,60082700,GRSES_UXFMR2
280304,60081456,DCSES_UCXFMR4,DCSES_UCXFMR4,Transformer,,,5,60110751,DCSES_FMR4
280304,60110751,DCSES_FMR4,DCSES_FMR4,Transformer,DECRDOVA_8,DCSES_CT40,T2,60081456,DCSES_UCXFMR4
280315,60084132,LPCCS_UXFMR2,LPCCS_UXFMR2,Transformer,,,1,60112253,LPCCS_FMR2
280315,60112253,LPCCS_FMR2,LPCCS_FMR2,Transformer,LPCCS_UNIT2,LPCCS_1_5,1,60084132,LPCCS_UXFMR2
280335,60086449,RIOP_138_69_1,RIOP_138_69_1,Transformer,,,2,"60060758, 60009979","RIOPECOS_138_69_1_H, RIOPECOS_138_69_1_L"
280338,60088365,WAP_WAPXT1_,WAP_WAPXT1_,Transformer,W_A_P___138A,WAP_WAPGT_1,B1,60111617,WAP_XT1
280338,60111617,WAP_XT1,WAP_XT1,Transformer,GENWAPGT01_8,WAP_WAPGT_1,B1,60088365,WAP_WAPXT1_
280339,60085655,PB2SES_UCXFMR3,PB2SES_UCXFMR3,Transformer,,,4,60010470,PB2SES_FMR3
280339,60010470,PB2SES_FMR3,PB2SES_FMR3,Transformer,PBGENBUS_B,PB2SES_CT3,4,60085655,PB2SES_UCXFMR3
280342,60087141,SARC_T2L,SARC_T2L,Transformer,SRC2DUM,SARC4A,2,60006905,REDCREEK_T2L
280342,60006905,REDCREEK_T2L,REDCREEK_T2L,Transformer,REDCREEK4A,SRC2DUM,2,60087141,SARC_T2L
280344,60081454,DCSES_UCXFMR2,DCSES_UCXFMR2,Transformer,,,3,60110749,DCSES_FMR2
280344,60110749,DCSES_FMR2,DCSES_FMR2,Transformer,DECRDOVA_8,DCSES_CT20,T1,60081454,DCSES_UCXFMR2
280359,60110610,MIL_FMR3,MIL_FMR3,Transformer,RWMILLER,MIL_MILLERG3,3,60084570,MIL_UNIT3_XFMR
280359,60084570,MIL_UNIT3_XFMR,MIL_UNIT3_XFMR,Transformer,,,3,60110610,MIL_FMR3
280362,60080321,BOSQUESW_GSUXFMR3,BOSQUESW_GSUXFMR3,Transformer,,,3,60110603,BOSQUESW_FMR3
280362,60110603,BOSQUESW_FMR3,BOSQUESW_FMR3,Transformer,BOSQUESW8,BOSQ_BSQSU_3,3,60080321,BOSQUESW_GSUXFMR3
280364,60085657,PB2SES_UCXFMR5,PB2SES_UCXFMR5,Transformer,,,2,60111296,PB2SES_FMR5
280364,60111296,PB2SES_FMR5,PB2SES_FMR5,Transformer,PBGENBUS_B,PB2SES_CT5,2,60085657,PB2SES_UCXFMR5
280371,60087140,SARC_T2H,SARC_T2H,Transformer,SARC7A,SRC2DUM,2,60006904,REDCREEK_T2H
280371,60006904,REDCREEK_T2H,REDCREEK_T2H,Transformer,REDCREEK7A,SRC2DUM,2,60087140,SARC_T2H
280378,60110614,TEN_1GTB,TEN_1GTB,Transformer,JNSNCNTY8,TEN_CT1,2,60087784,TEN_1GTB-XF-1
280378,60087784,TEN_1GTB-XF-1,TEN_1GTB-XF-1,Transformer,,,2,60110614,TEN_1GTB
280385,60056217,PENA_FMR2,PENA_FMR2,Transformer,PENA_1_5,PENA_UNIT2,2,60085869,PENA_PENASCALXFMR2
280385,60085869,PENA_PENASCALXFMR2,PENA_PENASCALXFMR2,Transformer,,,2,60056217,PENA_FMR2
280394,60111709,LARDVFT_VFT_N_H,LARDVFT_VFT_N_H,Transformer,LARDC,LARDVFT4A,2,60005741,LARDVFT_VFT_N
280394,60005741,LARDVFT_VFT_N,LARDVFT_VFT_N,Transformer,LARDC,LARDOVFT,2,60111709,LARDVFT_VFT_N_H
280398,60083962,LNCRK2_XFMR_T1,LNCRK2_XFMR_T1,Transformer,,,3,60112414,LNCRK2_T11
280398,60112414,LNCRK2_T11,LNCRK2_T11,Transformer,LNCRK2_G871,LNCRK2_1_8,3,60083962,LNCRK2_XFMR_T1
280405,60110625,OLINGR_FMR2,OLINGR_FMR2,Transformer,OLINGER,OLIN_OLING_2,1,60085352,OLINGR_GSUXFMR2
280405,60085352,OLINGR_GSUXFMR2,OLINGR_GSUXFMR2,Transformer,,,1,60110625,OLINGR_FMR2
280406,60084128,LPCCS_UCXFMR12,LPCCS_UCXFMR12,Transformer,,,1,60112254,LPCCS_MR12
280406,60112254,LPCCS_MR12,LPCCS_MR12,Transformer,LPCCS_CT12,LPCCS_1_5,1,60084128,LPCCS_UCXFMR12
280410,60065061,SILASRAY_SGT6,SILASRAY_SGT6,Transformer,PWRPLT69,SILA_SILAS_6,6,60087328,SILASRAY_GSU-6
280410,60087328,SILASRAY_GSU-6,SILASRAY_GSU-6,Transformer,,,6,60065061,SILASRAY_SGT6
280413,60084987,NEDIN_UXFMR2,NEDIN_UXFMR2,Transformer,,,5,60112557,NEDIN_FMR2
280413,60112557,NEDIN_FMR2,NEDIN_FMR2,Transformer,NED_NEDIN_G2,NEDIN_2_8,5,60084987,NEDIN_UXFMR2
280414,60005719,LA_PALMA_138_69A1,LA_PALMA_138_69A1,Transformer,LAPALMA2A,LA_PALMA4A,1,"60043690, 60111081","LA_PALMA_138_69A1_H, LA_PALMA_138_69A1_L"
280419,60084399,MDANP_UCXFMR3_H,MDANP_UCXFMR3_H,Transformer,,,3,60110767,MDANP_FMR3
280419,60110767,MDANP_FMR3,MDANP_FMR3,Transformer,MDLTHELP_N5,MDANP_CT3,3,60084399,MDANP_UCXFMR3_H
280423,60081455,DCSES_UCXFMR3,DCSES_UCXFMR3,Transformer,,,4,60110750,DCSES_FMR3
280423,60110750,DCSES_FMR3,DCSES_FMR3,Transformer,DECRDOVA_8,DCSES_CT30,T4,60081455,DCSES_UCXFMR3
280427,60007483,TC_3EAP-TFM0010B,TC_3EAP-TFM0010B,Transformer,TECO____138A,TC_TCHP1,02,60008300,TC_010B_H
280427,60008300,TC_010B_H,TC_010B_H,Transformer,TC_TCHP1,TECO___POI_8,02,60007483,TC_3EAP-TFM0010B
280429,60080155,BGLK_LOAD,BGLK_LOAD,Transformer,,,PS,"60017411, 60003299, 60110996","BIGLAKE_LOAD, BGLK_SOURCE, BIGLAKE_SOURCE"
280429,60003299,BGLK_SOURCE,BGLK_SOURCE,Transformer,,,PS,"60017411, 60080155, 60110996","BIGLAKE_LOAD, BGLK_LOAD, BIGLAKE_SOURCE"
280442,60007482,TC_3EAP-TFM0010A,TC_3EAP-TFM0010A,Transformer,TECO____138A,TC_TCHP1,01,60008299,TC_010A_H
280442,60008299,TC_010A_H,TC_010A_H,Transformer,TC_TCHP1,TECO___POI_8,01,60007482,TC_3EAP-TFM0010A
280446,60110640,STEAM_FMR4,STEAM_FMR4,Transformer,STEAM_D,STE_ENGINE_1,4,60087579,STEAM_GSUXFMR4
280446,60087579,STEAM_GSUXFMR4,STEAM_GSUXFMR4,Transformer,,,4,60110640,STEAM_FMR4
281644,60005977,LY_TAP03,LY_TAP03_1,Line,LYONDL038000,LYONDL_RAD03,SR,60009242,LY1_TAP031
281644,60009242,LY1_TAP031,LY1_TAP03_1,Line,LYONDL03T1_8,LYONDL03TPA8,03,60005977,LY_TAP03
281690,60007550,THWTAP95,THWTAP95_1,Line,T_H_W95_8265,T_H_W2_RAD95,SR,60012774,THWTPB811
281690,60012774,THWTPB811,THWTPB81_1,Line,T_H_W__T95_8,T_H_W_95TP_8,95,60007550,THWTAP95
281785,60003172,BA_TAP81,BA_TAP81_1,Line,BAMMEL__138A,VET_JES_81,81,60008202,JESJES811
281785,60008202,JESJES811,JESJES81_1,Line,JESTER81TP_8,VETRAN81TP_8,81,60003172,BA_TAP81
281790,60003518,BSTTAP02,BSTTAP02_1,Line,BOOSTR__8010,BOOSTR_RAD02,SR,60011631,BSTTAP361
281790,60011631,BSTTAP361,BSTTAP36_1,Line,BOOSTR_X36T8,BOOSTR36TP_8,36,60003518,BSTTAP02
299458,60004140,CRMW1T_CRMWD11,CRMW1T_CRMWD11_1,Line,CRM1TP2A,CRMWD12A,1,60009614,CRM1T_ENLKTP1
299458,60009614,CRM1T_ENLKTP1,CRM1T_ENLKTP_1,Line,ENLKTP_9,CRM1TP2A,1,60004140,CRMW1T_CRMWD11
300717,60087253,SENATEWD_T1_H,SENATEWD_T1_H,Transformer,,,11,60112418,SENATEWD_T1
300717,60112418,SENATEWD_T1,SENATEWD_T1,Transformer,FG_SENATE_G1,SENATEWN_3,11,60087253,SENATEWD_T1_H
304842,60003180,BAKRFLD_BIGHIL,BAKRFLD_BIGHIL_1,Line,L_BAKESW5_1Y,L_BIGHIL5_1Y,1,60009274,SCHNDR_BIGHIL1
304842,60009274,SCHNDR_BIGHIL1,SCHNDR_BIGHIL_1,Line,L_BIGHIL5_1Y,L_SCHNDR5_1Y,1,60003180,BAKRFLD_BIGHIL
305270,60082816,HATNOR86A,HATNOR86_A,Line,NORTON_138X,HACHER__138X,59,60005245,HATNOR59A
305270,60005245,HATNOR59A,HATNOR59_A,Line,HACHER_X59B8,NORTON_X59B8,59,60082816,HATNOR86A
306541,60083325,JIMTRE_RILEY11,JIMTRE_RILEY1_1,Line,,,1,60005531,JIMTRE_RILEY21
306541,60005531,JIMTRE_RILEY21,JIMTRE_RILEY2_1,Line,RILEY7B,JIMTREEC7A,1,60083325,JIMTRE_RILEY11
307142,60111421,GBY_AT2H_H,GBY_AT2H_H,Transformer,GRNBYU__B345,GRNBYU_A2STR,A2,60004974,GBY_AT2_H_OldTeid
307142,60004974,GBY_AT2_H_OldTeid,GBY_AT2_H_OldTeid,Transformer,GRNBYU__B138,GRNBYU_A2STR,A2,60111421,GBY_AT2H_H
307655,60085101,NORRLN86A,NORRLN86_A,Line,NORTON_138X,RALYND_138X,59,60006400,NORRLN59A
307655,60006400,NORRLN59A,NORRLN59_A,Line,NORTON_X59B8,RALYND_X59B8,59,60085101,NORRLN86A
307837,60006086,MCCAMY_BAKRFLD,MCCAMY_BAKRFLD_1,Line,L_NORTMC5_1Y,L_BAKESW5_1Y,1,60010844,NEVILL_BAKESW1
307837,60010844,NEVILL_BAKESW1,NEVILL_BAKESW_1,Line,L_BAKERS5_1Y,GPL_NEVILLSW,1,60006086,MCCAMY_BAKRFLD
307856,60006085,MCCAMEY_ODESSA,MCCAMEY_ODESSA_1,Line,ODESEHV2_5,L_NORTMC5_1Y,1,60010134,KING_ODESSA1
307856,60010134,KING_ODESSA1,KING_ODESSA_1,Line,GPL_KINGMTSW,ODESEHV2_5,1,60006085,MCCAMEY_ODESSA
308125,60089190,PRONTO_LV3,PRONTO_LV3_1,Line,PRONTO7A,LV3_5,1,60008519,DELSOL_LV31
308125,60008519,DELSOL_LV31,DELSOL_LV31_1,Line,DELSOL7A,LV3_5,1,60089190,PRONTO_LV3
309237,60005420,HSKLTP_PAIP1,HSKLTP_PAIP1_1,Line,PAIP2A,HASKLTP12A,1,60008427,HSKLTP_PAINTC11
309237,60008427,HSKLTP_PAINTC11,HSKLTP_PAINTC1_1,Line,HASKLTP12A,PAINTCRE2A,1,60005420,HSKLTP_PAIP1
316287,60000386,14040_A_OldTeid,14040__A_OldTeid,Line,ETC_REBELT_8,POLECAT1_8,1,60079047,6470_G
316287,60079047,6470_G,6470__G,Line,,,1,60000386,14040_A_OldTeid
317406,60005685,KOCHTAP_VEALM,KOCHTAP_VEALM_1,Line,SU_KOCHTAP,SU_VEALMOOR,1,60012220,15060_B
317406,60012220,15060_B,15060__B,Line,KOCHTAP,SU_VEALMOOR,1,60005685,KOCHTAP_VEALM
337702,60094879,5140_C,5140__C,Line,YANTISRCH_P8,WINKSS_8,3,60008914,6140_A
337702,60008914,6140_A,6140__A,Line,WINKSS_8,LOVING_8,3,60094879,5140_C
353596,60093123,MG-QN_RC,MG-QN_RC_QN,Line,MAGNS_RC,NQUIN_RC,1,60010241,QN-WS_RC
353596,60010241,QN-WS_RC,QN-WS_RC_WS,Line,WLNDSSRC,NQUIN_RC,1,60093123,MG-QN_RC
354809,60111449,PHR_AT3H_H,PHR_AT3H_H,Transformer,P_H_R___B345,P_H_R__A3STR,A3,60006696,PHR_AT3_H_OldTeid
354809,60006696,PHR_AT3_H_OldTeid,PHR_AT3_H_OldTeid,Transformer,P_H_R__POI_8,P_H_R__A3STR,A3,60111449,PHR_AT3H_H
366233,60010012,AIRLINE_XFR2_H,AIRLINE_XFR2_H,Transformer,AIRLINE2C,AIRLINE4A,2,60013648,AIRLINE_XFR2_L
366233,60013648,AIRLINE_XFR2_L,AIRLINE_XFR2_L,Transformer,AIRLINE4A,AIRLINE2A,2,60010012,AIRLINE_XFR2_H
412584,60114958,KINGSW_QUEEN1,KINGSW_QUEEN_1,Line,QUEEN_5,GPL_KINGMTSW,1,60010136,KINGTAP_QUEEN1
412584,60010136,KINGTAP_QUEEN1,KINGTAP_QUEEN_1,Line,QUEEN_5,GPL_KINGMTTP,1,60114958,KINGSW_QUEEN1
413808,60094880,5142_B,5142__B,Line,ORBISONT_8,ASHBY_P8,2,60010286,6142_H
413808,60010286,6142_H,6142__H,Line,ORBISONT_8,BOULDER_8,2,60094880,5142_B
426680,60088855,GIRVIN_NEVIL,GIRVIN_NEVIL_1,Line,GPL_NEVILLSW,GPL_GIRVINSW,1,60010842,NEVILL_NEVILTP
426680,60010842,NEVILL_NEVILTP,NEVILL_NEVILTP_1,Line,GPL_NEVILLSW,GPL_NEVILLTP,1,60088855,GIRVIN_NEVIL
453514,60088857,GIRVIN_GRSWD,GIRVIN_GRSWD_1,Line,GPL_GIRVINSW,GREASEW_5,1,60011177,NEVILLTP_GRSWD
453514,60011177,NEVILLTP_GRSWD,NEVILLTP_GRSWD_1,Line,GPL_NEVILLTP,GREASEW_5,1,60088857,GIRVIN_GRSWD
514075,60104542,FTSW_GOMEZT1,FTSW_GOMEZT1_1,Line,TNELLENBUR1,FTSW4A,1,60011716,ELLENB_FTSW1
514075,60011716,ELLENB_FTSW1,ELLENB_FTSW1_1,Line,FTSW4A,ELLENBUR4A,1,60104542,FTSW_GOMEZT1
531749,60104543,ATHEY_GOMEZT1,ATHEY_GOMEZT1_1,Line,TNELLENBUR1,ATHEY4A,1,60012327,ATHEY_ELLENB1
531749,60012327,ATHEY_ELLENB1,ATHEY_ELLENB1_1,Line,ATHEY4A,ELLENBUR4A,1,60104543,ATHEY_GOMEZT1
598590,60094239,BB_HK_GIS,BB_HK_GIS_1,Line,HK_GIS,BONBRAE138,1,60012571,BB_HK_NODE
598590,60012571,BB_HK_NODE,BB_HK_NODE_1,Line,BONBRAE138,HK_NODE,1,60094239,BB_HK_GIS
598591,60094238,RDW_HK_GIS,RDW_HK_GIS_1,Line,HK_GIS,RDWELLS138,1,60012570,RDW_HK_NODE
598591,60012570,RDW_HK_NODE,RDW_HK_NODE_1,Line,RDWELLS138,HK_NODE,1,60094238,RDW_HK_GIS
613864,60094237,LOC_HK_GIS,LOC_HK_GIS_1,Line,HK_GIS,LOCUST138,1,60012648,LOC_HK_NODE
613864,60012648,LOC_HK_NODE,LOC_HK_NODE_1,Line,LOCUST138,HK_NODE,1,60094237,LOC_HK_GIS
619687,60000050,1055_E,1055__E,Line,SAGINAW1_8,WATAGAN_T8,1,60092051,1075_A
619687,60092051,1075_A,1075__A,Line,ROANKS1_8,PARKVISTA1_8,1,60000050,1055_E
657636,60000592,1705_A,1705__A,Line,ROYSE_A8,ABLSPRG_T8,1,60103529,1805_A
657636,60103529,1805_A,1805__A,Line,TERRLSW_8,ROYSE3_8,1,60000592,1705_A
698927,60091678,GIRVTP_TIERR,GIRVTP_TIERR_1,Line,GPL_GIRVINTP,TRBT_SLR_5,1,60114891,GIRVSW_TIERR1
698927,60114891,GIRVSW_TIERR1,GIRVSW_TIERR_1,Line,GPL_GIRVINSW,TRBT_SLR_5,1,60091678,GIRVTP_TIERR
702594,60091194,16035_B,16035__B,Line,RINGO,HARTRING1_8,2,60104569,14061_G
702594,60104569,14061_G,14061__G,Line,RINGO,HARTRING2_8,2,60091194,16035_B
754624,60097050,1996T4371,1996T437_1,Line,LON_HILL4A,L_SAXET8_1Y,2,60008722,996T4371
754624,60008722,996T4371,996T437_1,Line,LON_HILL4A,L_SAXET_8_2Y,2,60097050,1996T4371
830009,60103508,KG3TAP94,KG3TAP94_1,Line,KING__86T2_8,KING__94TPC8,3,60113292,KG3TAP861
830009,60113292,KG3TAP861,KG3TAP86_1,Line,KING__86TP_8,KING__86T2_8,3,60103508,KG3TAP94
847722,60102614,T4_J41,T4_J4_1,Line,HARMONY,HILLCTY1_8,2,60005502,J4_T41
847722,60005502,J4_T41,J4_T4_1,Line,HILLCTY1_8,HARMONY,1,60102614,T4_J41
858297,60103668,DOCWTR02A,DOCWTR02_A,Line,WTRFWL__B138,SEAWAY36TP_8,02,60113932,SI_WTR02A
858297,60113932,SI_WTR02A,SI_WTR02_A,Line,WTRFWL__B138,SEAWAY02TP_8,02,60103668,DOCWTR02A
