teid,branch_id,n_snapshots,n_status_rows,n_closed,n_open,pct_closed,default_status_majority,review_flag
455185,60011495,20,20,20,0,1.0,Closed,clear_majority
455241,60011493,20,20,20,0,1.0,Closed,clear_majority
455264,60011494,20,20,20,0,1.0,Closed,clear_majority
455351,60000474,20,20,20,0,1.0,Closed,clear_majority
455393,60000475,20,20,20,0,1.0,Closed,clear_majority
455485,60011295,20,20,20,0,1.0,Closed,clear_majority
455494,60011296,20,20,20,0,1.0,Closed,clear_majority
456189,60112618,17,17,17,0,1.0,Closed,clear_majority
456950,60011325,20,20,20,0,1.0,Closed,clear_majority
456951,60011327,20,20,20,0,1.0,Closed,clear_majority
456952,60011328,20,20,20,0,1.0,Closed,clear_majority
457178,60000835,20,20,20,0,1.0,Closed,clear_majority
457204,60009182,20,20,20,0,1.0,Closed,clear_majority
457205,60011248,20,20,20,0,1.0,Closed,clear_majority
457303,60001741,20,20,20,0,1.0,Closed,clear_majority
457304,60011196,20,20,20,0,1.0,Closed,clear_majority
457572,60011176,20,20,20,0,1.0,Closed,clear_majority
458029,60111885,17,17,17,0,1.0,Closed,clear_majority
458165,60011275,20,20,20,0,1.0,Closed,clear_majority
458244,60002723,20,20,20,0,1.0,Closed,clear_majority
458245,60011298,20,20,20,0,1.0,Closed,clear_majority
458763,60011253,20,20,20,0,1.0,Closed,clear_majority
458764,60011251,20,20,20,0,1.0,Closed,clear_majority
458846,60011252,20,20,20,0,1.0,Closed,clear_majority
458849,60011366,20,20,20,0,1.0,Closed,clear_majority
459074,60112615,17,17,17,0,1.0,Closed,clear_majority
459075,60112616,17,17,17,0,1.0,Closed,clear_majority
459076,60112617,17,17,17,0,1.0,Closed,clear_majority
459153,60003535,20,20,20,0,1.0,Closed,clear_majority
459260,60011344,20,20,20,0,1.0,Closed,clear_majority
459962,60111654,17,17,17,0,1.0,Closed,clear_majority
459973,60011416,20,20,20,0,1.0,Closed,clear_majority
459999,60011214,20,20,20,0,1.0,Closed,clear_majority
460017,60011415,20,20,20,0,1.0,Closed,clear_majority
460021,60011255,20,20,20,0,1.0,Closed,clear_majority
460030,60011254,20,20,20,0,1.0,Closed,clear_majority
460089,60011234,20,20,20,0,1.0,Closed,clear_majority
460090,60011235,20,20,20,0,1.0,Closed,clear_majority
460091,60011207,20,20,20,0,1.0,Closed,clear_majority
460235,60011208,20,20,20,0,1.0,Closed,clear_majority
460371,60012581,3,3,3,0,1.0,Closed,clear_majority
460386,60012580,3,3,3,0,1.0,Closed,clear_majority
460834,60112342,17,17,17,0,1.0,Closed,clear_majority
461164,60112333,17,17,17,0,1.0,Closed,clear_majority
461314,60112063,17,17,17,0,1.0,Closed,clear_majority
461739,60112833,17,17,17,0,1.0,Closed,clear_majority
462215,60112434,17,17,17,0,1.0,Closed,clear_majority
462216,60112435,17,17,17,0,1.0,Closed,clear_majority
463151,60112204,17,17,17,0,1.0,Closed,clear_majority
463152,60112205,17,17,17,0,1.0,Closed,clear_majority
463173,60011244,20,20,20,0,1.0,Closed,clear_majority
463392,60112206,17,17,17,0,1.0,Closed,clear_majority
463393,60112207,17,17,17,0,1.0,Closed,clear_majority
464196,60112173,17,17,15,2,0.882,Closed,clear_majority
464197,60112174,17,17,15,2,0.882,Closed,clear_majority
464459,60011213,20,20,20,0,1.0,Closed,clear_majority
464539,60011181,20,20,20,0,1.0,Closed,clear_majority
464565,60011528,20,20,19,1,0.95,Closed,clear_majority
465131,60011308,0,0,0,0,,,no_pto_data
465278,60112832,17,17,17,0,1.0,Closed,clear_majority
465298,60011382,20,20,20,0,1.0,Closed,clear_majority
465299,60011741,20,20,20,0,1.0,Closed,clear_majority
465308,60011369,20,20,20,0,1.0,Closed,clear_majority
465336,60011351,20,20,20,0,1.0,Closed,clear_majority
466187,60011197,0,0,0,0,,,no_pto_data
466212,60011198,0,0,0,0,,,no_pto_data
466226,60011199,20,20,20,0,1.0,Closed,clear_majority
466267,60011192,0,0,0,0,,,no_pto_data
466567,60011247,0,0,0,0,,,no_pto_data
466580,60011284,20,20,20,0,1.0,Closed,clear_majority
466602,60011191,0,0,0,0,,,no_pto_data
466603,60011194,20,20,20,0,1.0,Closed,clear_majority
466604,60011195,20,20,20,0,1.0,Closed,clear_majority
466660,60011279,20,20,20,0,1.0,Closed,clear_majority
466671,60011280,20,20,20,0,1.0,Closed,clear_majority
466789,60011332,20,20,20,0,1.0,Closed,clear_majority
466790,60011333,20,20,20,0,1.0,Closed,clear_majority
467299,60001923,20,20,20,0,1.0,Closed,clear_majority
467365,60011367,20,20,20,0,1.0,Closed,clear_majority
467366,60011292,20,20,20,0,1.0,Closed,clear_majority
467378,60101292,9,9,9,0,1.0,Closed,clear_majority
467379,60011209,20,20,20,0,1.0,Closed,clear_majority
467380,60011293,19,19,19,0,1.0,Closed,clear_majority
467419,60092093,20,20,20,0,1.0,Closed,clear_majority
467788,60002305,20,20,20,0,1.0,Closed,clear_majority
467888,60011611,20,20,20,0,1.0,Closed,clear_majority
467889,60011334,20,20,20,0,1.0,Closed,clear_majority
467913,60011613,20,20,20,0,1.0,Closed,clear_majority
467914,60011612,20,20,20,0,1.0,Closed,clear_majority
468055,60089173,20,20,20,0,1.0,Closed,clear_majority
468071,60111060,17,17,17,0,1.0,Closed,clear_majority
468141,60071529,0,0,0,0,,,no_pto_data
468600,60011536,19,19,12,7,0.632,Closed,mixed
468626,60011537,20,20,20,0,1.0,Closed,clear_majority
468636,60011301,19,19,18,1,0.947,Closed,clear_majority
468678,60011205,20,20,20,0,1.0,Closed,clear_majority
470028,60011172,20,20,20,0,1.0,Closed,clear_majority
470029,60011173,20,20,20,0,1.0,Closed,clear_majority
470030,60068020,3,3,3,0,1.0,Closed,clear_majority
470031,60011174,20,20,20,0,1.0,Closed,clear_majority
470261,60011354,20,20,20,0,1.0,Closed,clear_majority
470270,60011355,20,20,20,0,1.0,Closed,clear_majority
470279,60001730,20,20,20,0,1.0,Closed,clear_majority
470280,60011239,20,20,20,0,1.0,Closed,clear_majority
470433,60011601,20,20,20,0,1.0,Closed,clear_majority
470470,60011598,20,20,20,0,1.0,Closed,clear_majority
470628,60001691,20,20,19,1,0.95,Closed,clear_majority
470629,60011188,20,20,20,0,1.0,Closed,clear_majority
470761,60011311,20,20,20,0,1.0,Closed,clear_majority
471196,60011346,17,17,17,0,1.0,Closed,clear_majority
471202,60011347,20,20,20,0,1.0,Closed,clear_majority
471385,60011896,20,20,20,0,1.0,Closed,clear_majority
471386,60011897,20,20,20,0,1.0,Closed,clear_majority
472141,60111697,17,17,17,0,1.0,Closed,clear_majority
472151,60011272,20,20,20,0,1.0,Closed,clear_majority
472379,60011210,20,20,20,0,1.0,Closed,clear_majority
476559,60012989,3,3,3,0,1.0,Closed,clear_majority
478746,60011217,20,20,20,0,1.0,Closed,clear_majority
478769,60011212,20,20,20,0,1.0,Closed,clear_majority
479363,60112345,17,17,17,0,1.0,Closed,clear_majority
479712,60011237,20,20,20,0,1.0,Closed,clear_majority
480220,60011297,20,20,20,0,1.0,Closed,clear_majority
480325,60011558,20,20,20,0,1.0,Closed,clear_majority
480776,60011336,20,20,20,0,1.0,Closed,clear_majority
481638,60011352,20,20,20,0,1.0,Closed,clear_majority
481777,60011300,20,20,20,0,1.0,Closed,clear_majority
481786,60012192,20,20,20,0,1.0,Closed,clear_majority
481787,60012338,20,20,20,0,1.0,Closed,clear_majority
482534,60011276,20,20,20,0,1.0,Closed,clear_majority
482943,60011225,20,20,20,0,1.0,Closed,clear_majority
483022,60011271,20,20,20,0,1.0,Closed,clear_majority
483113,60011256,20,20,20,0,1.0,Closed,clear_majority
483114,60011259,19,19,19,0,1.0,Closed,clear_majority
483168,60011260,20,20,19,1,0.95,Closed,clear_majority
483206,60011236,20,20,20,0,1.0,Closed,clear_majority
483482,60011203,20,20,20,0,1.0,Closed,clear_majority
485035,60111950,17,17,17,0,1.0,Closed,clear_majority
485036,60111948,17,17,17,0,1.0,Closed,clear_majority
485037,60111953,17,17,17,0,1.0,Closed,clear_majority
485038,60111951,17,17,17,0,1.0,Closed,clear_majority
485039,60111944,17,17,17,0,1.0,Closed,clear_majority
485040,60111949,17,17,17,0,1.0,Closed,clear_majority
485041,60111946,17,17,17,0,1.0,Closed,clear_majority
485042,60111947,17,17,17,0,1.0,Closed,clear_majority
485043,60111952,17,17,17,0,1.0,Closed,clear_majority
485044,60111945,17,17,17,0,1.0,Closed,clear_majority
485157,60111624,17,17,17,0,1.0,Closed,clear_majority
485158,60111623,17,17,17,0,1.0,Closed,clear_majority
485827,60111627,17,17,17,0,1.0,Closed,clear_majority
485828,60111626,17,17,17,0,1.0,Closed,clear_majority
485855,60111630,17,17,17,0,1.0,Closed,clear_majority
485856,60111629,17,17,17,0,1.0,Closed,clear_majority
485967,60011243,20,20,20,0,1.0,Closed,clear_majority
486066,60112705,17,17,17,0,1.0,Closed,clear_majority
486259,60112211,17,17,17,0,1.0,Closed,clear_majority
486620,60012053,20,20,20,0,1.0,Closed,clear_majority
486621,60011773,20,20,20,0,1.0,Closed,clear_majority
486654,60011782,20,20,20,0,1.0,Closed,clear_majority
486655,60011774,20,20,20,0,1.0,Closed,clear_majority
486703,60111637,17,17,17,0,1.0,Closed,clear_majority
486704,60111638,17,17,17,0,1.0,Closed,clear_majority
486706,60111634,17,17,17,0,1.0,Closed,clear_majority
486707,60111639,17,17,17,0,1.0,Closed,clear_majority
486907,60011204,20,20,20,0,1.0,Closed,clear_majority
486971,60012055,20,20,20,0,1.0,Closed,clear_majority
486972,60011794,20,20,20,0,1.0,Closed,clear_majority
486974,60111643,17,17,3,14,0.176,Open,clear_majority
486975,60111640,17,17,3,14,0.176,Open,clear_majority
486990,60011566,17,17,14,3,0.824,Closed,clear_majority
486991,60011565,20,20,17,3,0.85,Closed,clear_majority
487184,60011786,20,20,20,0,1.0,Closed,clear_majority
487185,60011784,20,20,20,0,1.0,Closed,clear_majority
487499,60012243,20,20,20,0,1.0,Closed,clear_majority
487520,60012006,20,20,20,0,1.0,Closed,clear_majority
487530,60012007,20,20,6,14,0.3,Open,mixed
487543,60012242,20,20,20,0,1.0,Closed,clear_majority
488222,60001533,20,20,20,0,1.0,Closed,clear_majority
489014,60011600,20,20,20,0,1.0,Closed,clear_majority
489023,60011676,20,20,20,0,1.0,Closed,clear_majority
489024,60011679,20,20,20,0,1.0,Closed,clear_majority
489025,60011680,20,20,20,0,1.0,Closed,clear_majority
489050,60011682,20,20,20,0,1.0,Closed,clear_majority
489051,60011683,20,20,20,0,1.0,Closed,clear_majority
489052,60011684,20,20,20,0,1.0,Closed,clear_majority
489077,60011685,20,20,20,0,1.0,Closed,clear_majority
489086,60011686,20,20,20,0,1.0,Closed,clear_majority
489113,60011687,20,20,20,0,1.0,Closed,clear_majority
489114,60011688,20,20,20,0,1.0,Closed,clear_majority
489115,60011689,20,20,20,0,1.0,Closed,clear_majority
489149,60011690,20,20,20,0,1.0,Closed,clear_majority
489150,60011693,19,19,19,0,1.0,Closed,clear_majority
489151,60011697,20,20,20,0,1.0,Closed,clear_majority
489176,60011698,20,20,20,0,1.0,Closed,clear_majority
489178,60011705,20,20,19,1,0.95,Closed,clear_majority
489257,60011599,20,20,20,0,1.0,Closed,clear_majority
489283,60011699,20,20,20,0,1.0,Closed,clear_majority
489292,60011604,20,20,20,0,1.0,Closed,clear_majority
489357,60011489,20,20,20,0,1.0,Closed,clear_majority
489515,60011587,20,20,20,0,1.0,Closed,clear_majority
489661,60011864,20,20,20,0,1.0,Closed,clear_majority
489717,60011692,20,20,19,1,0.95,Closed,clear_majority
489718,60011703,20,20,20,0,1.0,Closed,clear_majority
489735,60011673,20,20,20,0,1.0,Closed,clear_majority
489736,60011674,20,20,20,0,1.0,Closed,clear_majority
489737,60011691,20,20,20,0,1.0,Closed,clear_majority
489762,60011694,20,20,19,1,0.95,Closed,clear_majority
489763,60011695,20,20,20,0,1.0,Closed,clear_majority
489764,60011696,20,20,20,0,1.0,Closed,clear_majority
489765,60011706,20,20,20,0,1.0,Closed,clear_majority
489766,60011702,20,20,20,0,1.0,Closed,clear_majority
489839,60011552,20,20,20,0,1.0,Closed,clear_majority
489848,60011551,20,20,19,1,0.95,Closed,clear_majority
489885,60011567,20,20,2,18,0.1,Open,clear_majority
489894,60011570,20,20,20,0,1.0,Closed,clear_majority
489970,60011606,20,20,6,14,0.3,Open,mixed
489975,60011990,20,20,20,0,1.0,Closed,clear_majority
489984,60011603,20,20,20,0,1.0,Closed,clear_majority
489990,60011988,20,20,20,0,1.0,Closed,clear_majority
490043,60110624,17,17,17,0,1.0,Closed,clear_majority
490051,60011512,20,20,20,0,1.0,Closed,clear_majority
490567,60011486,20,20,20,0,1.0,Closed,clear_majority
490627,60011561,20,20,20,0,1.0,Closed,clear_majority
490672,60112706,17,17,17,0,1.0,Closed,clear_majority
490785,60112436,17,17,17,0,1.0,Closed,clear_majority
490915,60011364,20,20,20,0,1.0,Closed,clear_majority
491069,60011353,20,20,20,0,1.0,Closed,clear_majority
491086,60011714,20,20,20,0,1.0,Closed,clear_majority
491171,60011545,20,20,20,0,1.0,Closed,clear_majority
491422,60111268,17,17,17,0,1.0,Closed,clear_majority
491423,60110809,17,17,17,0,1.0,Closed,clear_majority
491499,60011725,20,20,20,0,1.0,Closed,clear_majority
491600,60112196,17,17,17,0,1.0,Closed,clear_majority
492549,60011989,20,20,20,0,1.0,Closed,clear_majority
492550,60011605,20,20,20,0,1.0,Closed,clear_majority
492644,60111430,17,17,17,0,1.0,Closed,clear_majority
492645,60111425,17,17,17,0,1.0,Closed,clear_majority
493085,60011475,20,20,17,3,0.85,Closed,clear_majority
493352,60011577,16,16,16,0,1.0,Closed,clear_majority
493586,60011788,20,20,11,9,0.55,Closed,mixed
493587,60046173,10,10,10,0,1.0,Closed,clear_majority
493688,60012042,20,20,20,0,1.0,Closed,clear_majority
493691,60111445,17,17,17,0,1.0,Closed,clear_majority
493694,60012044,20,20,20,0,1.0,Closed,clear_majority
493697,60111443,17,17,17,0,1.0,Closed,clear_majority
493700,60111444,17,34,34,0,1.0,Closed,clear_majority
493701,60111442,17,34,34,0,1.0,Closed,clear_majority
493860,60112839,17,17,16,1,0.941,Closed,clear_majority
493872,60012636,20,20,20,0,1.0,Closed,clear_majority
493873,60011572,20,20,20,0,1.0,Closed,clear_majority
493884,60011524,20,20,20,0,1.0,Closed,clear_majority
493885,60011596,20,20,20,0,1.0,Closed,clear_majority
493954,60011245,20,20,20,0,1.0,Closed,clear_majority
494107,60011490,20,20,20,0,1.0,Closed,clear_majority
494118,60011485,20,20,20,0,1.0,Closed,clear_majority
494153,60112208,17,17,17,0,1.0,Closed,clear_majority
494202,60112338,17,17,17,0,1.0,Closed,clear_majority
494287,60011266,20,20,20,0,1.0,Closed,clear_majority
494288,60011267,20,20,17,3,0.85,Closed,clear_majority
494341,60011469,20,20,20,0,1.0,Closed,clear_majority
494342,60011470,20,20,20,0,1.0,Closed,clear_majority
494482,60011656,20,20,20,0,1.0,Closed,clear_majority
494500,60011654,20,20,20,0,1.0,Closed,clear_majority
494501,60011653,20,20,20,0,1.0,Closed,clear_majority
494966,60112635,17,17,17,0,1.0,Closed,clear_majority
495288,60111954,17,17,17,0,1.0,Closed,clear_majority
495815,60011586,20,20,20,0,1.0,Closed,clear_majority
495993,60112209,17,17,17,0,1.0,Closed,clear_majority
495994,60112210,17,17,17,0,1.0,Closed,clear_majority
496027,60011946,20,20,20,0,1.0,Closed,clear_majority
496067,60011548,20,20,20,0,1.0,Closed,clear_majority
496165,60011554,20,20,20,0,1.0,Closed,clear_majority
496174,60000033,20,20,20,0,1.0,Closed,clear_majority
496255,60011571,20,20,19,1,0.95,Closed,clear_majority
496574,60011614,20,20,20,0,1.0,Closed,clear_majority
496986,60011522,20,20,19,1,0.95,Closed,clear_majority
496987,60013006,0,0,0,0,,,no_pto_data
497086,60011881,20,20,20,0,1.0,Closed,clear_majority
497123,60011547,20,20,20,0,1.0,Closed,clear_majority
497350,60112437,17,17,17,0,1.0,Closed,clear_majority
497436,60011880,20,20,20,0,1.0,Closed,clear_majority
497626,60013020,3,3,3,0,1.0,Closed,clear_majority
497651,60012339,20,20,20,0,1.0,Closed,clear_majority
497670,60011860,20,20,20,0,1.0,Closed,clear_majority
497679,60011859,20,20,20,0,1.0,Closed,clear_majority
497742,60013021,3,3,3,0,1.0,Closed,clear_majority
498098,60011497,0,0,0,0,,,no_pto_data
498112,60011499,20,20,20,0,1.0,Closed,clear_majority
498126,60011711,20,20,20,0,1.0,Closed,clear_majority
498164,60011632,19,19,19,0,1.0,Closed,clear_majority
498165,60011636,20,20,20,0,1.0,Closed,clear_majority
498170,60011634,20,20,20,0,1.0,Closed,clear_majority
498171,60011637,20,20,20,0,1.0,Closed,clear_majority
498193,60011638,17,17,17,0,1.0,Closed,clear_majority
498194,60011628,17,17,17,0,1.0,Closed,clear_majority
498276,60011556,20,20,20,0,1.0,Closed,clear_majority
498336,60038621,0,0,0,0,,,no_pto_data
498337,60011643,20,20,20,0,1.0,Closed,clear_majority
498358,60011641,20,20,20,0,1.0,Closed,clear_majority
498393,60011529,20,20,20,0,1.0,Closed,clear_majority
498640,60012955,0,0,0,0,,,no_pto_data
498654,60011539,20,20,20,0,1.0,Closed,clear_majority
498675,60011540,20,20,19,1,0.95,Closed,clear_majority
498711,60011564,20,20,20,0,1.0,Closed,clear_majority
498712,60011563,20,20,20,0,1.0,Closed,clear_majority
498896,60011585,20,20,20,0,1.0,Closed,clear_majority
499136,60013007,1,1,1,0,1.0,Closed,clear_majority
499192,60011639,20,20,20,0,1.0,Closed,clear_majority
499193,60011647,20,20,20,0,1.0,Closed,clear_majority
499227,60011648,20,20,20,0,1.0,Closed,clear_majority
499353,60011534,20,20,20,0,1.0,Closed,clear_majority
499495,60112625,17,17,17,0,1.0,Closed,clear_majority
499507,60011549,20,20,20,0,1.0,Closed,clear_majority
499605,60112438,17,17,17,0,1.0,Closed,clear_majority
499986,60011710,20,20,20,0,1.0,Closed,clear_majority
500354,60112197,17,17,16,1,0.941,Closed,clear_majority
500355,60112198,17,17,16,1,0.941,Closed,clear_majority
500473,60007981,20,20,20,0,1.0,Closed,clear_majority
500795,60011560,20,20,20,0,1.0,Closed,clear_majority
500892,60112708,17,17,17,0,1.0,Closed,clear_majority
500893,60112707,17,17,17,0,1.0,Closed,clear_majority
501062,60011709,20,20,20,0,1.0,Closed,clear_majority
501097,60011633,19,19,17,2,0.895,Closed,clear_majority
501127,60011635,17,17,17,0,1.0,Closed,clear_majority
501195,60011662,20,20,20,0,1.0,Closed,clear_majority
501219,60011665,20,20,19,1,0.95,Closed,clear_majority
501220,60011661,20,20,20,0,1.0,Closed,clear_majority
501236,60011660,20,20,20,0,1.0,Closed,clear_majority
501298,60011931,20,20,19,1,0.95,Closed,clear_majority
501299,60011544,20,20,19,1,0.95,Closed,clear_majority
501318,60011663,20,20,19,1,0.95,Closed,clear_majority
501334,60003551,20,20,20,0,1.0,Closed,clear_majority
501475,60011664,20,20,19,1,0.95,Closed,clear_majority
502489,60011717,20,20,20,0,1.0,Closed,clear_majority
502660,60011727,20,20,20,0,1.0,Closed,clear_majority
502803,60112841,17,17,17,0,1.0,Closed,clear_majority
502834,60011523,20,20,20,0,1.0,Closed,clear_majority
503202,60111182,17,17,17,0,1.0,Closed,clear_majority
503203,60111183,17,17,17,0,1.0,Closed,clear_majority
503223,60111181,17,17,17,0,1.0,Closed,clear_majority
503224,60111184,17,17,17,0,1.0,Closed,clear_majority
503252,60011602,20,20,20,0,1.0,Closed,clear_majority
503635,60111517,17,17,17,0,1.0,Closed,clear_majority
503636,60111515,17,17,17,0,1.0,Closed,clear_majority
503685,60011506,20,20,20,0,1.0,Closed,clear_majority
503686,60011507,20,20,20,0,1.0,Closed,clear_majority
503839,60012997,0,0,0,0,,,no_pto_data
503861,60012998,0,0,0,0,,,no_pto_data
503881,60011580,20,20,20,0,1.0,Closed,clear_majority
503894,60011581,20,20,20,0,1.0,Closed,clear_majority
504315,60011509,20,20,20,0,1.0,Closed,clear_majority
504316,60011514,20,20,20,0,1.0,Closed,clear_majority
504317,60011513,18,18,18,0,1.0,Closed,clear_majority
504318,60011517,20,20,20,0,1.0,Closed,clear_majority
504518,60011498,0,0,0,0,,,no_pto_data
504557,60011542,20,20,20,0,1.0,Closed,clear_majority
504736,60011478,20,20,20,0,1.0,Closed,clear_majority
504762,60011573,20,20,20,0,1.0,Closed,clear_majority
504767,60011575,20,20,20,0,1.0,Closed,clear_majority
504768,60011576,20,20,20,0,1.0,Closed,clear_majority
505079,60112195,17,17,17,0,1.0,Closed,clear_majority
505080,60112194,17,17,17,0,1.0,Closed,clear_majority
505118,60111757,17,17,17,0,1.0,Closed,clear_majority
505445,60112184,17,17,17,0,1.0,Closed,clear_majority
505458,60011655,20,20,20,0,1.0,Closed,clear_majority
505650,60111962,17,17,17,0,1.0,Closed,clear_majority
505651,60111961,17,17,17,0,1.0,Closed,clear_majority
505779,60112439,17,17,17,0,1.0,Closed,clear_majority
506166,60012003,20,20,19,1,0.95,Closed,clear_majority
506167,60011999,20,20,18,2,0.9,Closed,clear_majority
506977,60001250,20,20,20,0,1.0,Closed,clear_majority
506986,60011708,20,20,20,0,1.0,Closed,clear_majority
507097,60011623,20,20,19,1,0.95,Closed,clear_majority
507129,60011535,20,20,20,0,1.0,Closed,clear_majority
507747,60011616,20,20,20,0,1.0,Closed,clear_majority
507755,60011615,20,20,20,0,1.0,Closed,clear_majority
507806,60011574,20,20,20,0,1.0,Closed,clear_majority
507813,60011670,20,20,20,0,1.0,Closed,clear_majority
507823,60011669,20,20,20,0,1.0,Closed,clear_majority
507824,60011594,20,20,20,0,1.0,Closed,clear_majority
508044,60112353,17,17,17,0,1.0,Closed,clear_majority
508045,60112352,17,17,17,0,1.0,Closed,clear_majority
508078,60011652,20,20,20,0,1.0,Closed,clear_majority
508079,60012352,20,20,20,0,1.0,Closed,clear_majority
508281,60112351,17,17,17,0,1.0,Closed,clear_majority
508282,60112350,17,17,17,0,1.0,Closed,clear_majority
508317,60011649,20,20,20,0,1.0,Closed,clear_majority
508333,60011650,20,20,20,0,1.0,Closed,clear_majority
508348,60011651,20,20,20,0,1.0,Closed,clear_majority
508393,60012196,20,20,20,0,1.0,Closed,clear_majority
508684,60111391,17,17,17,0,1.0,Closed,clear_majority
508706,60011550,20,20,20,0,1.0,Closed,clear_majority
508907,60011578,20,20,20,0,1.0,Closed,clear_majority
508923,60011467,20,20,20,0,1.0,Closed,clear_majority
508924,60011468,20,20,20,0,1.0,Closed,clear_majority
509026,60011726,20,20,20,0,1.0,Closed,clear_majority
509275,60011854,20,20,20,0,1.0,Closed,clear_majority
509535,60011595,20,20,19,1,0.95,Closed,clear_majority
509640,60011590,20,20,20,0,1.0,Closed,clear_majority
509869,60112214,17,17,17,0,1.0,Closed,clear_majority
509870,60112213,17,17,17,0,1.0,Closed,clear_majority
509881,60001192,20,20,20,0,1.0,Closed,clear_majority
510251,60011712,20,20,20,0,1.0,Closed,clear_majority
510439,60112341,17,17,17,0,1.0,Closed,clear_majority
510563,60001708,20,20,20,0,1.0,Closed,clear_majority
510581,60011546,20,20,20,0,1.0,Closed,clear_majority
510937,60112349,17,17,17,0,1.0,Closed,clear_majority
510938,60112348,17,17,17,0,1.0,Closed,clear_majority
511368,60011949,20,20,20,0,1.0,Closed,clear_majority
511369,60011948,20,20,20,0,1.0,Closed,clear_majority
511681,60112638,17,17,17,0,1.0,Closed,clear_majority
511682,60112637,17,17,17,0,1.0,Closed,clear_majority
512182,60112347,17,17,17,0,1.0,Closed,clear_majority
512183,60112346,17,17,17,0,1.0,Closed,clear_majority
512500,60112065,17,17,17,0,1.0,Closed,clear_majority
512638,60011715,20,20,20,0,1.0,Closed,clear_majority
512690,60011646,20,20,20,0,1.0,Closed,clear_majority
512707,60011500,20,20,20,0,1.0,Closed,clear_majority
512748,60011666,20,20,20,0,1.0,Closed,clear_majority
512749,60011668,20,20,20,0,1.0,Closed,clear_majority
512750,60011667,20,20,20,0,1.0,Closed,clear_majority
512965,60012168,20,20,20,0,1.0,Closed,clear_majority
513155,60011480,20,20,20,0,1.0,Closed,clear_majority
513724,60112212,17,17,17,0,1.0,Closed,clear_majority
514075,60104542,6,6,6,0,1.0,Closed,clear_majority
514099,60011609,18,18,18,0,1.0,Closed,clear_majority
514362,60112215,17,17,17,0,1.0,Closed,clear_majority
515201,60112627,17,17,17,0,1.0,Closed,clear_majority
515202,60112628,17,17,17,0,1.0,Closed,clear_majority
515663,60012346,20,20,20,0,1.0,Closed,clear_majority
516223,60011995,20,20,20,0,1.0,Closed,clear_majority
516328,60011945,18,18,18,0,1.0,Closed,clear_majority
516329,60011944,20,20,20,0,1.0,Closed,clear_majority
516798,60011968,20,20,20,0,1.0,Closed,clear_majority
517017,60111966,17,17,17,0,1.0,Closed,clear_majority
517018,60111965,17,17,17,0,1.0,Closed,clear_majority
517040,60011608,20,20,20,0,1.0,Closed,clear_majority
517310,60112432,17,17,17,0,1.0,Closed,clear_majority
517311,60112433,17,17,17,0,1.0,Closed,clear_majority
517336,60011719,20,20,20,0,1.0,Closed,clear_majority
517350,60012017,20,20,20,0,1.0,Closed,clear_majority
517373,60011966,20,20,20,0,1.0,Closed,clear_majority
517374,60011974,20,20,20,0,1.0,Closed,clear_majority
517398,60011607,20,20,20,0,1.0,Closed,clear_majority
517409,60012018,20,20,20,0,1.0,Closed,clear_majority
517415,60012016,20,20,20,0,1.0,Closed,clear_majority
517422,60012015,20,20,20,0,1.0,Closed,clear_majority
517428,60012019,20,20,20,0,1.0,Closed,clear_majority
517539,60011972,17,17,17,0,1.0,Closed,clear_majority
517540,60011965,11,11,11,0,1.0,Closed,clear_majority
517578,60012026,20,20,20,0,1.0,Closed,clear_majority
517587,60011953,20,20,20,0,1.0,Closed,clear_majority
518195,60112630,17,17,17,0,1.0,Closed,clear_majority
518196,60112629,17,17,17,0,1.0,Closed,clear_majority
518215,60011975,20,20,20,0,1.0,Closed,clear_majority
519520,60011926,20,20,20,0,1.0,Closed,clear_majority
519521,60011927,20,20,20,0,1.0,Closed,clear_majority
520203,60012011,20,20,20,0,1.0,Closed,clear_majority
520559,60011869,20,20,20,0,1.0,Closed,clear_majority
520732,60011954,20,20,20,0,1.0,Closed,clear_majority
520780,60011984,20,20,20,0,1.0,Closed,clear_majority
520951,60011870,20,20,20,0,1.0,Closed,clear_majority
520966,60011868,20,20,20,0,1.0,Closed,clear_majority
521030,60012328,19,19,13,6,0.684,Closed,mixed
521078,60012025,20,20,20,0,1.0,Closed,clear_majority
521144,60011940,20,20,20,0,1.0,Closed,clear_majority
521226,60110943,17,17,17,0,1.0,Closed,clear_majority
521385,60112068,17,17,17,0,1.0,Closed,clear_majority
521429,60011856,20,20,20,0,1.0,Closed,clear_majority
521509,60012002,20,20,20,0,1.0,Closed,clear_majority
521610,60012000,20,20,20,0,1.0,Closed,clear_majority
521823,60112449,17,17,17,0,1.0,Closed,clear_majority
521824,60112448,17,17,17,0,1.0,Closed,clear_majority
521825,60112450,17,17,17,0,1.0,Closed,clear_majority
521845,60011925,20,20,20,0,1.0,Closed,clear_majority
521989,60012329,20,20,18,2,0.9,Closed,clear_majority
522039,60011853,20,20,20,0,1.0,Closed,clear_majority
522217,60112066,17,17,17,0,1.0,Closed,clear_majority
522218,60112067,17,17,17,0,1.0,Closed,clear_majority
522244,60012325,20,20,20,0,1.0,Closed,clear_majority
522548,60112344,17,17,17,0,1.0,Closed,clear_majority
522549,60112343,17,17,17,0,1.0,Closed,clear_majority
522629,60011934,20,20,20,0,1.0,Closed,clear_majority
524005,60011932,20,20,20,0,1.0,Closed,clear_majority
524048,60012349,20,20,20,0,1.0,Closed,clear_majority
