teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,opeq_agrees,fuzzy_ratio,is_high_side
79433,369a6d43-aa21-4141-880f-f560f65ae44b,Branch,ACLineSegment,1,MASONP_PUNCHE1_1 1 1 69kV,6395,MASONPHI2A,MASONPHI,6407,PUNCHER2A,PUNCHER,1,MASONP_PUNCHE1_1,60008063.0,MASONP_PUNCHE11,,,1,Line,MASONPHI2A,PUNCHER2A,MASONP_PUNCHE1_1,1,matched,True,0.0,False
558863,369d40e5-7ae7-4fa0-9ee8-374394ffeabd,Branch,ACLineSegment,60,BEAEB_60_A A 60 138kV,42420,BEASLY_POI_8,BEA,44190,E_BERN__B138,EB,A,BEAEB_60_A,60012246.0,BEAEB_60A,,,60,Line,BEASLY_POI_8,E_BERN__B138,BEAEB_60_A,A,matched,True,0.0,False
440,36bd6a6c-20b0-4822-8ce1-5db71e8e246d,Branch,ACLineSegment,1,SUNCHS_S_PADR1_1 1 1 138kV,8588,S_PADRE4B,S_PADRE,8917,SUNCHSE4A,SUNCHSE,1,SUNCHS_S_PADR1_1,60007409.0,SUNCHS_S_PADR11,,,1,Line,SUNCHSE4A,S_PADRE4B,SUNCHS_S_PADR1_1,1,matched,True,0.0,False
1013,36beb04e-a0f0-4d6c-b83b-56e8bdd2325b,Branch,ACLineSegment,1,2300__A _A 1 69kV,1554,CHCOCSER_9,CHICC,1555,JACKAMCO_9,JKSAM,_A,2300__A,60000909.0,2300_A,,,1,Line,CHCOCSER_9,JACKAMCO_9,2300__A,_A,matched,True,0.0,False
3888,36c8df4c-bba1-424f-b21a-c9bdf89f3371,Branch,ACLineSegment,1,CKT_928_1 1 1 138kV,9158,BARTON,BARTON,9285,VEGA,VEGA,1,CKT_928_1,60003904.0,CKT_9281,,,1,Line,BARTON,VEGA,CKT_928_1,1,matched,True,0.0,False
568186,36d4a1a4-64b9-407d-88eb-9775119785f9,Branch,ACLineSegment,1,35087_A _A 1 345kV,1444,BROWN_5,BWNSW,151756,RADN_TLINE,RADN_SLR,_A,35087__A,60012115.0,35087_A,,,1,Line,RADN_TLINE,BROWN_5,35087__A,_A,matched,True,0.0,False
565,36f12f47-bf41-4d3c-a3a9-89031053d007,Branch,ACLineSegment,1,ORNT_REDCRE1_1 1 1 138kV,6441,ORNT4A,ORNT,6442,REDCREEK4A,REDCREEK,1,ORNT_REDCRE1_1,60006552.0,ORNT_REDCRE11,,,1,Line,ORNT4A,REDCREEK4A,ORNT_REDCRE1_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
1193,36f34ace-3b8e-4c71-a6c1-bad058ced2c0,Branch,ACLineSegment,1,809T548_1 1 1 69kV,78542,L_MATTHE9_1Y,MATTHE,78543,L_LAKEPU9_1Y,LAKEPU,1,809T548_1,60002640.0,809T5481,,,1,Line,L_MATTHE9_1Y,L_LAKEPU9_1Y,809T548_1,1,matched,True,0.0,False
4402,37095a63-cb44-48f7-9a8a-08c0c816eb5b,Branch,ACLineSegment,1,DRS_CNTR_1 1 1 69kV,5640,DRISCOLLSUB9,DRSCOLS,5652,CENTRALSUB9,CNTRALS,1,DRS_CNTR_1,60004427.0,DRS_CNTR1,,,1,Line,DRISCOLLSUB9,CENTRALSUB9,DRS_CNTR_1,1,matched,True,0.0,False
319114,370d029b-cb3b-4671-9487-ce560c62a4b2,Branch,ACLineSegment,1,ABNTHW_CAPELL1_1 1 1 69kV,6225,ABNTHWST2B,ABNTHWST,60405,CAPELLA2A,CAPELLA,1,ABNTHW_CAPELL1_1,60009046.0,ABNTHW_CAPELL11,,,1,Line,ABNTHWST2B,CAPELLA2A,ABNTHW_CAPELL1_1,1,matched,True,0.0,False
2287,370feb0d-f4c4-4cf0-9bf3-f295eac9b07e,Branch,ACLineSegment,1,LA_PAL_VCAVAZ1_1 1 1 138kV,8314,LA_PALMA4A,LA_PALMA,80229,CAVAZOS4A,VCAVAZOS,1,LA_PAL_VCAVAZ1_1,60005718.0,LA_PAL_VCAVAZ11,,,1,Line,LA_PALMA4A,CAVAZOS4A,LA_PAL_VCAVAZ1_1,1,matched,True,0.0,False
337206,371ca5ff-77ad-41ee-938c-48f62a9520cc,Branch,ACLineSegment,1,MESQUI_WESMER1_1 1 1 138kV,8347,WESMER4A,WESMER,8554,MESQUITE4A,MESQUITE,1,MESQUI_WESMER1_1,60009167.0,MESQUI_WESMER11,,,1,Line,MESQUITE4A,WESMER4A,MESQUI_WESMER1_1,1,matched,True,0.0,False
4403,371e1712-7dac-4138-ad06-374221db14fc,Branch,ACLineSegment,1,1430__A _A 1 138kV,140,CHAPELHILL,CHAPLHIL,3455,CORS1_8,CRSCN,_A,1430__A,60000405.0,1430_A,,,1,Line,CHAPELHILL,CORS1_8,1430__A,_A,matched,True,0.0,False
19553,372c1a9d-3a7f-4001-811d-1dcdbe29ce22,Branch,ACLineSegment,1,1130__I _I 1 138kV,1725,GORDVL_8,GDNVL,1744,GORDVL_T8,GDVTP,_I,1130__I,60000141.0,1130_I,,,1,Line,GORDVL_9,GORDVL_T8,1130__I,_I,matched,True,0.0,False
43143,37310734-f75a-4e07-830c-34ef032c8e50,Branch,ACLineSegment,1,1 1 138kV,8314,LA_PALMA4A,LA_PALMA,80103,RANGERVI4A,MVRANGER,1,LA_PAL_MVRANG1_1,60005713.0,LA_PAL_MVRANG11,,,1,Line,RANGERVI4A,LA_PALMA4A,LA_PAL_MVRANG1_1,1,matched,True,0.0,False
383192,37382447-532d-45b4-9387-24248c7b2fe7,Branch,ACLineSegment,2,1475T475_1 1 2 138kV,8490,AIRLINE4A,AIRLINE,8548,LAGUNA4A,LAGUNA,1,475T475_1,60001584.0,475T4751,,,2,Line,LAGUNA4A,AIRLINE4A,475T475_1,1,matched,True,0.0,False
409,374acafb-1fe8-4f94-bc24-cb5852734942,Branch,ACLineSegment,1,2440__A _A 1 69kV,2729,MUNSON1_9,QNLTP,2730,QUINLAN_9,QNLAN,_A,2440__A,60095247.0,2440,,,1,Line,MUNSON1_9,QUINLAN_9,2440__A,_A,matched,True,0.0,False
336177,3750bf8d-89f9-40ee-85ef-455595c2630a,Branch,ACLineSegment,1,1 1 69kV,6307,PUTN2A,PUTN,60426,HULLTOWN2A,HULLTOWN,1,HULLTO_PUTN1_1,60009087.0,HULLTO_PUTN11,,,1,Line,PUTN2A,HULLTOWN2A,HULLTO_PUTN1_1,1,matched,True,0.0,False
733914,37572e47-fc59-4d31-bf59-b3c01f6710d9,Branch,ACLineSegment,1,OAKLA_SHILO_1 1 1 138kV,809,OAKLAND,OAKLAND,830,SHILOH,SHILOH,1,OAKLA_SHILO_1,60098209.0,OAKLA_SHILO,,,1,Line,OAKLAND,SHILOH,OAKLA_SHILO_1,1,matched,True,0.0,False
91009,37576a19-e5f0-48f8-bc12-793e421e3fe8,Branch,ACLineSegment,1,6460__K _K 1 138kV,1177,TEXMABEE_8,MABTX,11175,BAIRDLAK_8,BDPOI,_K,6460__K,60007973.0,6460_K,,,1,Line,TEXMABEE_8,BAIRDLAK_8,6460__K,_K,matched,True,0.0,False
74956,37649065-26ac-4d30-bfc2-45aed855a3a8,Branch,ACLineSegment,59,BYNFP_59_A A 59 138kV,42645,FREEPT_S59_8,FP,44205,BRYAN__X59R8,BYN,A,BYNFP_59_A,60008188.0,BYNFP_59A,,,59,Line,BRYAN__X59R8,FREEPT_S59_8,BYNFP_59_A,A,matched,True,0.0,False
585,37659694-6fb1-478c-98b4-e7be2a0d8b47,Branch,ACLineSegment,16,DPWMIS16_A A 16 69kV,40470,DEPWTR___B69,DPW,48177,MINING16TP_9,MIS,A,DPWMIS16_A,60004416.0,DPWMIS16A,,,16,Line,DEPWTR___B69,MINING16TP_9,DPWMIS16_A,A,matched,True,0.0,False
834493,376a95fc-0cba-462c-b958-5cebab21618f,Branch,ACLineSegment,1,1730_D _D 1 138kV,3485,TINROOF_8,TINPD,3732,SHALLION_8,SHALL,_D,1730__D,60101532.0,1730_D,,,1,Line,TINROOF_8,SHALLION_8,1730__D,_D,matched,True,0.0,False
4406,377160aa-39c3-45c9-af41-f2d982ba1843,Branch,ACLineSegment,60,CBEDYN-1_A A 60 138kV,42985,DYANN__POI_8,DYN,110797,CBEC_1_8,CBEC,A,CBEDYN-1_A,60011002.0,CBEDYN-1A,,,60,Line,CBEC_1_8,DYANN__POI_8,CBEDYN-1_A,A,matched,True,0.0,False
1860,3776614e-ec80-49b4-8cca-9952e46fd8d7,Branch,ACLineSegment,1,81__A _A 1 345kV,2361,CRLTN_NW1_5,CRLNW,2522,PL_TENNY_5,PTENN,_A,81__A,60002642.0,81_A,,,1,Line,CRLTN_NW1_5,PL_TENNY_5,81__A,_A,matched,True,0.0,False
53743,378180ce-3760-4bcd-9943-5a8a4c63cf6a,Branch,ACLineSegment,1,G69_P3_2 2 1 69kV,39680,TNCLEMENS_0,CLEMENS,39685,TNCLMCAVRN0,CLMCAVRN,2,G69_P3_2,60004933.0,G69_P32,,,1,Line,TNCLEMENS_0,TNCLMCAVRN_0,G69_P3_2,2,matched,True,0.0,False
858466,3786d649-fc32-438f-bbf1-611e13a15db2,Branch,ACLineSegment,1,HNY_COMB_TLINE_1 1 1 69kV,164673,HNY_COMB_9,HNY_COMB,8107,TYNAN2A,TYNAN,1,HNY_COMB_TLINE_1,60103694.0,HNY_COMB_TLINE1,,,1,Line,TYNAN2A,HNY_COMB_9,HNY_COMB_TLINE_1,1,matched,True,0.0,False
4407,378cb8df-42f8-4b60-ad38-3a9f9fcba629,Branch,ACLineSegment,1,MOORE__NEDIN1_1 1 1 138kV,8380,NEDIN4A,NEDIN,80117,MOORE_FL4A,MOORE_FL,1,MOORE__NEDIN1_1,60006244.0,MOORE__NEDIN11,,,1,Line,NEDIN4A,MOORE_FL4A,MOORE__NEDIN1_1,1,matched,True,0.0,False
860529,3793dc49-5356-416a-9a27-0ca632c39859,Branch,ACLineSegment,1,1375_C _C 1 138kV,3357,PLSNTSPG_8,PLSSP,3790,GLAZELAKE_8,GLZSW,_C,1375__C,60114749.0,1375_C,,,1,Line,PLSNTSPG_8,GLAZELAKE_8,1375__C,_C,duplicate_resolved_by_opeqcode,True,0.0,False
700401,37972616-921d-4467-8d66-c0bf281310e6,Branch,ACLineSegment,01,ADLEAS01_A A 01 138kV,40690,EASTGA_POI_8,EAS,113542,ADL_8,ADL,A,ADLEAS01_A,60091725.0,ADLEAS01,,,01,Line,EASTGA_POI_8,ADL_8,ADLEAS01_A,A,matched,True,0.0,False
366909,37b4a1d5-dc78-40d3-959e-a9c6e8fe7c43,Branch,ACLineSegment,1,6104_E _E 1 138kV,1278,PHILANDS_T8,ANPTP,11275,NIXPOD_8,NXPOD,_E,6104__E,60009481.0,6104_E,,,1,Line,PHILANDS_T8,NIXPOD_8,6104__E,_E,matched,True,0.0,False
311304,37baf77e-c6d3-4338-851d-7e88ee668b64,Branch,ACLineSegment,2,COTTON_EDITHC4_1 1 2 345kV,59904,COTTONWOOD,W_CW_345,60252,EDITHCLA7F,EDITHCLA,1,COTTON_EDITHC4_1,60004082.0,COTTON_EDITHC41,,,2,Line,COTTONWOOD,EDITHCLA7A,COTTON_EDITHC4_1,1,matched,True,0.0,False
4409,37c008fe-f26e-4123-85a9-5a0765874ac7,Branch,ACLineSegment,1,G138_1B_1 1 1 138kV,38500,TNISP_____1,GAF,38575,TNGRENBELT1,GRNBELT,1,G138_1B_1,60004886.0,G138_1B1,,,1,Line,TNISP_____1,TNGRENBELT1,G138_1B_1,1,matched,True,0.0,False
352391,37c6ee4a-dd1b-4f3f-a435-f5f2617cd2c1,Branch,ACLineSegment,1,6575_D _D 1 138kV,1097,CULBERSONT_8,CULSW,11082,MAVRKDRW_8,MVRCK,_D,6575__D,60009459.0,6575_D,,,1,Line,CULBERSONT_8,MAVRKDRW_8,6575__D,_D,matched,True,0.0,False
342616,37c717b2-e141-41e9-b720-c55ed5202d35,Branch,ACLineSegment,1,1 1 138kV,901,JCHRSTL,JCHRSTL,151203,DEC_2_8,DEC,1,DEC2_JCHRSTL_1,60008890.0,DEC2_JCHRSTL1,,,1,Line,DEC_2_8,JCHRSTL,DEC2_JCHRSTL_1,1,matched,True,0.0,False
706819,37d0146c-cd13-4eda-b628-81433d4dd877,Branch,ACLineSegment,1,69_WNK_WBL_1 1 1 69kV,37920,TNWINK____0,WINK,38270,TNWNDBLWN_0,WNDBLOWN,1,69_WNK_WBL_1,60095292.0,69_WNK_WBL,,,1,Line,TNWINK____0,TNWNDBLWN_0,69_WNK_WBL_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
19499,37d2d8d8-037e-447f-9a49-f6de77bccf97,Branch,ACLineSegment,1,HOD_NASB8_1 1 1 138kV,363,HOOD8,HOD,455,NASSAUBAY,NAS,1,HOD_NASB8_1,60005391.0,HOD_NASB81,,,1,Line,NASSAUBAY,HOOD8,HOD_NASB8_1,1,matched,True,0.0,False
720328,37d4c7d3-7cc9-4456-8f18-54b64cc2aa8f,Branch,ACLineSegment,2,1056_B _B 2 138kV,12033,HRTAG1_T8,HERITAGE,112033,KELLER_TAPT2,KLRST,_B,1056__B,60092517.0,1056_B,,,2,Line,HRTAG1_T8,KELLER_TAPT2,1056__B,_B,matched,True,0.0,False
1619,37d7e39e-4b96-4089-af48-65f4a8290ffe,Branch,ACLineSegment,1,3450__B _B 1 138kV,2863,NNET3_8,NNTWK,12863,SLOTM2_8,SLOTM,_B,3450__B,60001262.0,3450_B,,,1,Line,NNET3_8,SLOTM2_8,3450__B,_B,matched,True,0.0,False
616919,37e5767d-16e6-44ab-96ac-11a4d496c089,Branch,ACLineSegment,1,_B 1 138kV,1237,SOPGASUS_8,PGSTH,11234,QUICKRVER_T8,QRVTP,_B,6255__B,60012658.0,6255_B,,,1,Line,SOPGASUS_8,QUICKRVER_T8,6255__B,_B,matched,True,0.0,False
3121,37e58a8b-4f8a-4af7-a69e-3b8ef2fc5cf3,Branch,ACLineSegment,1,1350__B _B 1 138kV,3120,NACOGDSE_8,NCDSE,3315,NACOGSOU_8,NCSTH,_B,1350__B,60000306.0,1350_B,,,1,Line,NACOGDSE_8,NACOGSOU_8,1350__B,_B,matched,True,0.0,False
4467,37fee6cd-45da-467e-a7b1-49b764ca13c9,Branch,ACLineSegment,1,PLV_SNT_1 1 1 69kV,1412,PLAINVTA_9,PLVWT,6659,SNTXTAP2A,SNTXTAP,1,PLV_SNT_1,60006735.0,PLV_SNT1,,,1,Line,PLAINVTA_9,SNTXTAP2A,PLV_SNT_1,1,matched,True,0.0,False
1579,37ff85b3-92bc-4a0b-9d25-ee5556374bfa,Branch,ACLineSegment,1,CANYON_COUNTR1_1 1 1 138kV,6292,COUNTRYC4A,COUNTRYC,6293,CANYONRO4A,CANYONRO,1,CANYON_COUNTR1_1,60009080.0,CANYON_COUNTR11,,,1,Line,CANYONRO4A,COUNTRYC4A,CANYON_COUNTR1_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
5388,38028fcc-8c93-4b4b-b901-952147985fa5,Branch,ACLineSegment,1,1705__B _B 1 138kV,2721,TERRLSW_8,TRLSW,12470,ABLSPRG_T8,ASWTP,_B,1705__B,60000593.0,1705_B,,,1,Line,TERRLSW_8,ABLSPRG_T8,1705__B,_B,matched,True,0.0,False
168,380581e0-4d37-48d0-8a5a-997bd6aef6fe,Branch,ACLineSegment,1,6755_C _C 1 69kV,1536,KMA_T9,KMATP,1537,KMA_9,KMASB,_C,6755__C,60002397.0,6755_C,,,1,Line,KMA_T9,KMA_9,6755__C,_C,matched,True,0.0,False
178,38095a78-6d1a-47bb-8546-0b2907df524c,Branch,ACLineSegment,1,1040__D _D 1 138kV,15000,DFW_EE1_8,DFWEE,15005,DFW_SE1_8,DFWSE,_D,1040__D,60000037.0,1040_D,,,1,Line,DFW_EE1_8,DFW_SE1_8,1040__D,_D,matched,True,0.0,False
405357,38152a39-2d2d-463e-9add-f8fd5cff8028,Branch,ACLineSegment,1,6149_D _D 1 138kV,11271,DRLHOLEN_8,DRHSW,900103,OWLHILLS_8,OWLHL,_D,6149__D,60010290.0,6149_D,,,1,Line,OWLHILLS_8,CHIMWELL_8,6149__D,_D,matched,True,0.0,False
641754,38186670-9bed-4a5a-9687-14f2952e0daf,Branch,ACLineSegment,1,PAGE_PLOVER1_1 1 1 69kV,6693,PLOVER2A,PLOVER,6506,PAGE2A,PAGE,1,PAGE_PLOVER1_1,60012924.0,PAGE_PLOVER11,,,1,Line,PAGE2A,PLOVER2A,PAGE_PLOVER1_1,1,matched,True,0.0,False
864101,381933ff-039c-4409-986d-a4e5ed7efff6,Branch,ACLineSegment,1,1530_G _G 1 138kV,1513,RAVENNA_8B,RVENA,1593,BONHAM_P8,BLPOI,_G,1530__G,60105379.0,1530_G,,,1,Line,RAVENNA_8B,BONHAM_P8,1530__G,_G,matched,True,0.0,False
4469,381d4fad-bda9-4f6d-b2ce-8bfcc6bd4c46,Branch,ACLineSegment,1,X4_E1_1 1 1 138kV,5419,SWRI,X4,5490,WSTSIDE,E1,1,X4_E1_1,60007913.0,X4_E11,,,1,Line,SWRI,WSTSIDE,X4_E1_1,1,matched,True,0.0,False
1856,38235831-842f-4006-a884-3962ec663771,Branch,ACLineSegment,1,34600__A _A 1 345kV,1018,MOSS_5,MOSSW,11028,ODESEHV2_5,ODEHV,_A,34600__A,60010139.0,34600_A,,,1,Line,MOSS_5,ODESEHV2_5,34600__A,_A,matched,True,0.0,False
366910,3823b721-9ed3-47f4-ac45-1c60f4a6f962,Branch,ACLineSegment,1,6104_D _D 1 138kV,1278,PHILANDS_T8,ANPTP,12731,PHILANDS_8A,ANPHL,_D,6104__D,60009482.0,6104_D,,,1,Line,PHILANDS_T8,PHILANDS_8A,6104__D,_D,matched,True,0.0,False
740605,382480a3-4aa9-4a9b-be0b-9ad622444df2,Branch,ACLineSegment,1,DANSK_DAN_1 1 1 138kV,5546,DANEVANGSW8,DANEVA,5549,DANSKSUB8,DANSK,1,DANSK_DAN_1,60096221.0,DANSK_DAN,,,1,Line,DANEVANGSW8,DANSKSUB8,DANSK_DAN_1,1,matched,True,0.0,False
323625,38373e01-9fb7-444a-85ac-1dca050091b9,Branch,ACLineSegment,1,MOLINA_SIEVIS1_1 1 1 138kV,8641,SIEVISTA4A,SIEVISTA,80230,MOLINA4A,MOLINA,1,MOLINA_SIEVIS1_1,60008728.0,MOLINA_SIEVIS11,,,1,Line,SIEVISTA4A,MOLINA4A,MOLINA_SIEVIS1_1,1,matched,True,0.0,False
15,3841699d-2ddc-4bef-bd52-aaed0e1a568b,Branch,ACLineSegment,1,6651__A _A 1 69kV,1516,IOWAPARK_T9,IOWTP,11517,BURKBRN1_9,BKBNT,_A,6651__A,60002333.0,6651_A,,,1,Line,IOWAPARK_T9,BURKBURN_9,6651__A,_A,matched,True,0.0,False
313458,385791dc-a9cd-4e6b-8af3-cbd774285465,Branch,ACLineSegment,1,JO-3_1 1 1 138kV,7126,L_FERGUS8_1Y,FERGUS,180017,FERGST1_1_8,FERGCC,1,JO-3_1,60005555.0,JO-31,,,1,Line,L_FERGUS8_1Y,FERGST1_1_8,JO-3_1,1,matched,True,0.0,False
4470,385a5eef-3c10-477a-850a-44455dcc1f7b,Branch,ACLineSegment,1,STE_IND_1 1 1 69kV,937,STEAM_D,STEAM,940,IND_PK_D,IND_PK_D,1,STE_IND_1,60007369.0,STE_IND1,,,1,Line,STEAM_D,IND_PK_D,STE_IND_1,1,matched,True,0.0,False
1167,385b56a0-441f-45b4-99de-ac5943afdf04,Branch,ACLineSegment,1,LANCTY_LAN_CT1_1 1 1 138kV,8104,LANCTYPM4A,LANCTYPM,8127,LAN_CTY4A,LAN_CTY,1,LANCTY_LAN_CT1_1,60005735.0,LANCTY_LAN_CT11,,,1,Line,LANCTYPM4A,LAN_CTY4A,LANCTY_LAN_CT1_1,1,matched,True,0.0,False
846359,385d21b6-cff7-4d43-b1bd-265b79e64b0a,Branch,ACLineSegment,1,E4_LOXLEY_1 1 1 138kV,5429,TRUMBO,E4,80491,LOXLEY4A,LOXLEY,1,E4_LOXLEY_1,60104533.0,E4_LOXLEY,,,1,Line,TRUMBO,LOXLEY4A,E4_LOXLEY_1,1,matched,True,0.0,False
863305,386622ab-28d6-4ce3-9f13-69adb003edff,Branch,ACLineSegment,1,35025_A _A 1 345kV,3376,NOTUS_5,NTSSW,2255,OLDCNTRY_5,OLDSW,_A,35025__A,60105332.0,35025_A,,,1,Line,OLDCNTRY_5,NOTUS_5,35025__A,_A,matched,True,0.0,False
830,38675ebf-6c02-4f58-b4dc-79b09ead726b,Branch,ACLineSegment,1,846__A _A 1 138kV,2671,PL_ARCO_8,PARCO,2673,PL_WEST_8,PWEST,_A,846__A,60002679.0,846_A,,,1,Line,PL_WEST_8,PL_ARCO_8,846__A,_A,matched,True,0.0,False
280759,386a5c2f-d2ce-42e9-bb34-5f04252687b3,Branch,ACLineSegment,1,686T686_1 1 1 138kV,7238,L_SHINER8_1Y,SHINER,7242,L_YOAKUM8_1Y,YOAKUM,1,686T686_1,60009684.0,686T6861,,,1,Line,L_SHINER8_1Y,L_YOAKUM8_1Y,686T686_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
4941,386a9cd5-001b-4320-97b9-47e610be6a80,Branch,ACLineSegment,1,MT_MH_1 1 1 138kV,5964,MILHWY,MILHWY,59490,MIDTOWN,MIDTOWN,1,MT_MH_1,60006265.0,MT_MH1,,,1,Line,MILHWY,MIDTOWN,MT_MH_1,1,matched,True,0.0,False
281,3871149f-8106-460a-a9fc-0ef247655163,Branch,ACLineSegment,1,945__A _A 1 138kV,217,GLNHEIGHTS,GLNHT,2424,DESSW1_8,DESSW,_A,945__A,60002770.0,945_A,,,1,Line,DESSW1_8,GLNHGHTS_P8,945__A,_A,matched,True,0.0,False
84751,387ea07d-ec12-4063-a369-ccd88005582f,Branch,ACLineSegment,1,SBR_STHBR8_1 1 1 138kV,489,STHBROCKSW,SBROCKSW,491,SOUTHBROCK,STHBROCK,1,SBR_STHBR8_1,60007112.0,SBR_STHBR81,,,1,Line,SOUTHBROCK,STHBROCKSW,SBR_STHBR8_1,1,matched,True,0.0,False
834937,38857f77-6b5f-4faf-8f3b-e21b079a3c34,Branch,ACLineSegment,1,GOODLE_QUAN1_1 1 1 69kV,6051,QUAN2A,QUAN,60446,GOODLETT2A,GOODLETT,1,GOODLE_QUAN1_1,60011224.0,GOODLE_QUAN11,,,1,Line,QUAN2A,GOODLETT2A,GOODLE_QUAN1_1,1,matched,True,0.0,False
4472,3894acf9-ede3-4310-bbbc-899bf3d9475b,Branch,ACLineSegment,1,FRE_BRUN_1 1 1 69kV,5880,FREERSUB9,FREERS,5888,BRUNISUB9,BRUNI,1,FRE_BRUN_1,60004788.0,FRE_BRUN1,,,1,Line,FREERSUB9,BRUNISUB9,FRE_BRUN_1,1,matched,True,0.0,False
11053,3899016c-9e20-4954-85ed-0e89573cc74c,Branch,ACLineSegment,08,AU_BU_08_A A 08 138kV,40100,ANBUSH_X08B8,AU,40235,BUSCH__S08_8,BU,A,AU_BU_08_A,60003126.0,AU_BU_08A,,,08,Line,BUSCH__S08_8,ANBUSH_X08B8,AU_BU_08_A,A,matched,True,0.0,False
4474,389d1de4-e936-4651-a122-db8f9cb10647,Branch,ACLineSegment,1,51T376_1 1 1 138kV,7126,L_FERGUS8_1Y,FERGUS,7474,L_GRANMO8_1Y,GRANMO,1,51T376_1,60001629.0,51T3761,,,1,Line,L_FERGUS8_1Y,L_GRANMO8_1Y,51T376_1,1,matched,True,0.0,False
328,38a9fdba-f876-4306-9abc-3dc300ddda67,Branch,ACLineSegment,39,ADKOB_39_A A 39 345kV,44500,OBRIEN_B345A,OB,45600,ADICKS__B345,ADK,A,ADKOB_39_A,60002908.0,ADKOB_39A,,,39,Line,ADICKS__B345,OBRIEN_B345A,ADKOB_39_A,A,matched,True,0.0,False
300118,38b0e772-4007-4fdc-94cb-8131745b75ea,Branch,ACLineSegment,2,EDITHC_TESLA2_1 1 2 345kV,60501,TESLA7A,TESLA,60505,EDITHCLA7B,EDITHCLA,1,EDITHC_TESLA2_1,60004529.0,EDITHC_TESLA21,,,2,Line,TESLA7A,EDITHCLA7B,EDITHC_TESLA2_1,1,matched,True,0.0,False
2006,38b72baa-7820-436e-8992-5bfdf7e1bf00,Branch,ACLineSegment,1,40__A _A 1 345kV,3380,BIGBRNE_5,BBSES,3390,JEWETT_S5,JEWET,_A,40__A,60001493.0,40_A,,,1,Line,BIGBRNE_5,JEWETT_S5,40__A,_A,matched,True,0.0,False
1870,38bc6547-cfa1-4346-9e69-d73a5af5c04a,Branch,ACLineSegment,1,640__H _H 1 138kV,3622,KILLPARKT_8,KPSTP,3623,KILLPARK1_8,KLNPS,_H,640__H,60002095.0,640_H,,,1,Line,KILLPARKT_8,KILLPARK1_8,640__H,_H,matched,True,0.0,True
465336,38c24a3c-dd43-41d0-9fe1-6cfb8fe385f8,Branch,ACLineSegment,1,T-102_1 1 1 138kV,59906,LONGDRAW_138,W_LD_138,134145,JUNO_8,JUNO,1,T-102_1,60011351.0,T-1021,,,1,Line,LONGDRAW_138,JUNO_8,T-102_1,1,matched,True,0.0,False
864375,38c9de63-9b3a-4b83-85ac-a4a52167cbb5,Branch,ACLineSegment,1,KNG_STEWAR1_1 1 1 345kV,79501,KINGFISHER,KNGFSHER,80137,STEWART7A,STEWART,1,KNG_STEWAR1_1,60104917.0,KNG_STEWAR11,,,1,Line,KINGFISHER,STEWART7A,KNG_STEWAR1_1,1,matched,True,0.0,False
840,38caca9d-2f2a-4c9c-9d55-33d02f824cb5,Branch,ACLineSegment,1,6625_H _H 1 69kV,1524,BEAVER_T9,BVRTP,11546,RINGGOLD_9,RNPOI,_H,6625__H,60002314.0,6625_H,,,1,Line,RINGMAG_T9,SUNOCO_9,6625__H,_H,matched,True,0.0,True
4475,38d5ca8c-7331-4edd-bf6e-219dc1f71635,Branch,ACLineSegment,1,651__C _C 1 138kV,290,SHILOHC,SHILO,1650,COMANCHE_T8,CMNTP,_C,651__C,60002208.0,651_C,,,1,Line,SHILOHC,COMANCHE_T8,651__C,_C,matched,True,0.0,False
3627,38d975d0-2c7a-46bc-bd35-c61bbc98df3c,Branch,ACLineSegment,1,CKT_907_1 1 1 138kV,9079,MCNEIL_MB1,MCNEIL,9279,SUMMITN,SUMMIT,1,CKT_907_1,60003884.0,CKT_9071,,,1,Line,SUMMITN,MCNEIL_MB1,CKT_907_1,1,matched,True,0.0,False
30751,38dc29a4-6feb-42aa-8750-e52bbc1b25b5,Branch,ACLineSegment,2,CONCHO_RUSTHI2_1 1 2 69kV,6450,CONCHO2A,CONCHO,61011,RUSTHILL2A,RUSTHILL,1,CONCHO_RUSTHI2_1,60004051.0,CONCHO_RUSTHI21,,,2,Line,RUSTHILL2A,CONCHO2A,CONCHO_RUSTHI2_1,1,matched,True,0.0,False
371995,38e4f43c-b712-4152-917a-a4218e79eb21,Branch,ACLineSegment,1,1 1 138kV,38107,TNGEMSBOKM1,GEMSBOK,38109,TNGMSBKACC1,GEMSCRYP,1,138_GMS_CPT_1,60009816.0,138_GMS_CPT1,,,1,Line,TNGMSBKACC1,TNGEMSBOKM1,138_GMS_CPT_1,1,matched,True,0.0,False
